smiles,IE,EA
CC(=O)c1c(ccc2c1ONO2)C(C)(C)C,4.473052889,0.909669878
Cc1cc2c(cc1OCCOCCOCCOC)ONO2,3.991804675,-0.267902185
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1c1ccccc1F)c1c(cccc1)F)c(=O)n(c3=O)C)c(c2c1c(cccc1)F)c1ccccc1F)C,4.770901257,2.234591897
C1(=C(C(=O)C=C(C1=O)Cl)Cl)Cl,6.192938493,3.243537011
Cn1cc/c(=c/2\ccn(C)c(c2)C(Br)(Br)Br)/c(c1)C(Cl)(Cl)Cl,2.4186202,3.619649275
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)F,5.890250112,2.252861984
CNC1=CSC=C[C@H]1OC,3.471206567,-0.32143766
CC(=O)c1cc(cs1)N(C)C,3.810164617,1.049686383
Cc1ccsc1c1ccccc1,4.334171466,0.337657881
c1cc(c2c(c1)ON(Cl)O2)C(F)(F)F,5.493762622,4.01032129
Cc1cnc(F)c(O)c1,6.528170219,1.571907248
C#Cc1cn(C)cc(c1=c1ccn(C)cc1)N(=O)=O,2.569336401,1.533191283
C1C=CC=C1,4.534435425,-0.18018077
CCc1c/c(=c/2\ccn(C)cc2C(F)(F)F)/ccn1C,2.046435643,-0.110004916
c1c2c(ccn1)c1ccncc1c1C=Cc21,3.324720014,1.991719365
CN1C[C@H](N(C)C[C@H]1C#N)OC,4.411570657,-0.757984987
C(C(=C)C(=O)OCC)(OC)(c1ccccc1)c1ccccc1,5.169047197,0.777730117
C/C(=N/c1cc2c(cc1OCCOCCOC)ONO2)/O,3.900573335,-0.213393089
CC(=O)c1c(ccs1)Cl,5.402038581,1.225571086
Cn1ccc(=c2ccn(cc2)COCCOCCOCCOC)cc1OCCOCCOC,1.883921824,-0.324495294
Cn1ccc(=c2c(cn(C)cc2O)c2ccccc2)cc1,1.859009149,-0.158359608
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)N,4.468543549,2.025816023
c1c(cc2c(c1N)ONO2)N(=O)=O,4.591417103,2.035582619
CC(C)(C)n1c2cc(ccc2[nH]s1)C(Cl)(Cl)Cl,3.082870687,2.152001162
c1cc(ccc1C(=O)N)F,5.467844973,0.620995123
C/C(=N/c1ccc(c2c1ONO2)F)/O,4.523081383,0.299296004
O[C@H]1C(=O)NC=CC1=O,7.142924715,2.805925558
C1=C[C@@H](C(=C1)C(=O)O)O,5.196647018,1.444141523
c1c(C(Br)(Br)Br)nc(cn1)C(F)(F)F,6.193840961,2.963386693
Cc1c/c(=c/2\ccn(C)cc2C(Cl)(Cl)Cl)/ccn1C,2.092163617,3.35061272
C/C(=N/c1cnc(cn1)N(C)C)/O,3.81855574,0.486124449
c1cc(ccc1F)N(=O)=O,6.298702115,1.962786916
CC(=O)C1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,3.362002034,1.214043465
CCC1=C[C@@H](C=CO1)C(=N)O,4.812346569,-0.189496348
CCC1=CSC=C[C@H]1O,4.383260403,-0.371198503
C1C(=CSC=C1F)C(=N)O,4.492705068,0.748886268
CC(C)(C)c1cnc(cn1)OCCOCCOC,5.028927713,0.536758921
CCc1ccc(F)n1C,4.026486795,-0.805916278
C=Cc1ccc2c(c1)ON(OCCOCCOCCOC)O2,4.027919311,0.387462907
CNc1cscc1F,3.924994075,-0.302156895
C(=C)N1C(=O)CCC1,4.670901054,-0.238557219
C#Cc1c(ccs1)O,4.454641231,0.495407547
CNc1c(ccc2c1[nH]s[nH]2)OCCOC,3.227424051,2.491052267
Cn1cc/c(=c/2\ccn(C)c(c2)OCCOCCOC)/cc1F,1.983176746,-0.185689168
C(=CC)(C)C,4.773508617,-1.138533168
C[C@@]12[C@H]3[C@H]4CC[C@@H]1[C@H]4N23,6.244925982,0.492207348
CCC1=CSC(=CC1)N,3.747821963,-0.664906599
CN(C)c1ccc2c(c1N(C)C)ONO2,3.480131239,-0.259912574
CCc1c(nccn1)OCCOCCOCCOC,5.11787465,0.478784006
C=CC1=C(OC)S[C](C2=[S]C=CS2)S1,3.227218028,0.534570747
O=C1C2=C(O[C@@H](C2)C(=C)C)CCC1,4.77663527,0.335331098
CC(C)(C)c1cnc(cn1)OC,5.027399247,0.552239836
COCCOc1ccsc1C(Br)(Br)Br,4.714964426,3.102556148
CC1=C[C@@]2(C)CN3[C@@H]1[C@@H]23,5.989584385,0.696572166
O=CCC1=NCC(=O)O1,7.500256432,1.77932689
COCCOCCOCCOc1cc(c2c(c1)ONO2)OC,4.132798466,-0.08186339
C1=C[C@H](C(=C1)N(=O)=O)N,5.248376283,1.98027364
C#Cc1cc2c(cc1N(C)C)ONO2,3.771110083,0.435705139
C(OC(=O)NC(=O)c1ccccc1)c1ccc(cc1)N(=O)=O,5.747404701,2.105340642
C1=C(F)SC(=CS1)O,3.989657057,0.369696702
Cn1ccc(=c2cc(C(=O)O)n(C)c(c2)F)cc1,2.377718619,0.901185523
COc1cc(C#N)cs1,4.651733268,0.560724183
C/C(=N/c1c(ccs1)O)/O,3.910271508,0.315012908
CC(=O)n1c2cc(ccc2[nH]s1)OCCOC,3.616235251,2.854988757
c1c(nc(cn1)N(=O)=O)N(=O)=O,6.85106622,2.753373401
COc1cc[nH]c1OC,3.299191518,-0.654371975
c1c(cc2c(c1N(=O)=O)ONO2)C(F)(F)F,5.14828856,2.3076221
COCCOc1ccc2c(c1O)[nH]s[nH]2,3.340212676,2.441052576
C(=O)(OCC=C)c1ccc(cc1)C,5.475624795,0.673702588
Cn1ncn(C=O)c1=N,6.041603757,2.206477061
c1cc2c(c(c1C#N)F)ONO2,4.962988304,0.883333498
C#CC1=CSC=C(N(C)C)S1,3.610912398,0.616256145
[C@H]([C@@H](C(=O)CO)O)([C@H](CO)O)O,5.464255144,0.81510369
C(#N)C#C,7.324822971,1.144770101
CCn1c2cccc(c2[nH]s1)Cl,3.345858688,2.027063265
COC1=C(c2ccccc2)SC=CS1,3.792411716,0.349157769
C#Cc1cc(=c2ccn(C)cc2)c(cn1C)C(C)(C)C,1.925198702,0.308350562
C/C(=N/c1cc2c(cc1C(C)(C)C)[nH]s[nH]2)/O,3.152504991,2.48146371
CC(C)(C)c1ccc(c2ccccc2)s1,4.16009122,0.41325688
S(CC(=O)OCC)c1ccccc1,4.52313506,0.06956746
CC(=O)c1cc(cs1)OCCOCCOC,4.578182639,1.217757299
c12c(c(C#Cc3ncccc3)ccc1C#Cc1ncccc1)nsn2,4.507166911,2.087167166
C[C@]12C[C@H]3[C@@H]4[C@H]([C@@H]13)N4C2,6.167394437,0.486227054
C=CC1=COC(=CO1)C(=O)O,4.452820189,0.874476779
C=Cc1ccc(C)cc1,4.746897831,0.038478517
C1(=C(C(=O)C(=C(C1=O)Cl)C)Cl)Cl,6.02028011,3.129206131
C=Cc1cc(cc2c1ONO2)OCCOCCOCCOC,4.128531191,0.557663275
CC(C)(C)c1cnc(cn1)OCCOC,5.044623283,0.543864793
c1(cc(ccn1)c1ccncc1)C(=O)O,5.907210731,1.373351317
Cn1cc/c(=c\2/ccn(C)c(c2)C(=O)O)/c(c1)OC,2.115918004,0.769777133
CN(C)C1=COC=C(F)O1,3.516200658,-0.125231904
C/C(=N/c1ccc2c(c1/N=C(/C)\O)[nH]s[nH]2)/O,3.334281972,-0.350098287
COn1c2ccc(cc2[nH]s1)C#N,4.055276725,4.012879841
c1cnc(c(F)n1)F,6.284351335,1.124664529
c1ccc(cc1)C1=CSC=C(C1)c1ccccc1,3.864209179,0.539376191
C#C[C@@H]1C=CC=C1c1ccccc1,4.199826276,0.684754035
C1C=C(C#N)OC(=C1)O,4.555224441,0.596575597
CN(C)c1cc(cc2c1[nH]s[nH]2)O,3.328737987,1.854293776
c1(cc2c(cc1)ncc(n2)OC)OC,4.787669696,1.135523324
CCc1ccn(C)c1C(=O)O,4.675772286,0.337775176
c1c(Cl)nc(cn1)N(=O)=O,6.525132115,2.61700361
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)OC,5.094041717,2.009312257
c12c(c(=O)c3c([nH]2)cccc3)N[C@H]2[C@H](C1=O)[CH][CH]C=C2,1.273309845,1.609144612
CC(C)(C)c1ccsc1,4.811098841,-0.950410852
C(C)(C)(C)C1=CC(=CC(=O)C1=O)C(C)(C)C,5.334326778,2.623320368
N(O)c1ccccc1,4.140981923,1.923483808
C=Cc1cccc2c1ON(C=C)O2,4.231128307,0.512743264
c1c(c2c(cc1C)nccn2)N,4.030085933,1.089796471
N(N(C(C)C)C)(C(C)C)C(C)C,2.938343441,-0.94075646
Nc1coc(F)cc1=N,5.629247387,1.649764487
C1CO[C@H]([C@@H](C#N)O1)F,6.279989885,0.282935331
CCc1c[nH]c(=O)cn1,4.862256246,1.015395873
C1=COC=C(C#N)[C@@H]1C(Cl)(Cl)Cl,5.565607862,2.318591401
COC1=COC=C(C1)OC,3.730816105,-1.041965284
Cc1c(ccc2c1[nH]s[nH]2)C#N,3.433285188,2.643191925
c1c(c2c(cc1)ncc(n2)N(C)C)N(C)C,3.353137455,0.925665437
c1csc(c1F)N,3.826082197,-0.375791803
c1ccc(cc1)c1cc[nH]c1F,4.154809684,-0.31985359
c1(cc2c(cc1)nccn2)OC,4.913186944,1.162914744
C=CC1=C(C=CC1)N(=O)=O,5.012988684,2.036954114
[Si](OCC)(OCC)(OCC)OCC,6.021306461,-0.989125862
c1cc(ccc1C(Cl)(Cl)Cl)N(=O)=O,6.487236617,2.593514412
CCc1ccc(c2c1[nH]s[nH]2)N(C)C,3.359345909,1.639790249
C[C@H]1C[C@H]2[C@@H]3[C@H]2[C@H]2[C@@H]3N12,5.357425811,0.48583305
C(=C)CO,5.738019462,-0.279171344
CNc1cc(c2c(c1)ONO2)O,3.643547461,-0.440798433
CCC1=C(C(C)(C)C)S/C(=C\2/SC=CS2)/S1,3.075288458,0.226897516
COCCOc1ccc(c2ccccc2)s1,3.825766893,0.442346382
C(#CSCCC)SCCC,4.243848328,0.494863912
c1c(csc1C(Cl)(Cl)Cl)C(Br)(Br)Br,5.528973804,2.770549936
C(C)(C)(C)C1=NN=C([C@@H](C1=O)N)C,4.97084917,1.914572572
CC[C@@H]1CCC[C@@H]1c1ccccc1,5.066386175,-0.664923385
CC(=O)c1ccc(c2c1ONO2)Cl,4.741264351,1.203280655
C(C[C@@H](C)O)CCCC,5.791381094,-0.994773612
C1=C(C(=O)O)OC(=CO1)N,3.914953394,0.741216765
C/C(=N/c1cn(C)cc/c/1=c\1/ccn(C)cc1OC)/O,1.581724122,-0.370854159
S(c1ccc(cc1)C(=O)C)c1ccccc1,4.582295542,1.157811967
C1=COC=C([C@@H]1N)O,4.278811024,-0.546355225
COCCOCCOc1cccc2c1n(C(F)(F)F)s[nH]2,4.045646015,2.810939655
c1cc2c(cc1C#N)[nH]sn2N(=O)=O,4.294339527,3.477889625
CCc1cc[nH]c1[C]([NH])O,4.5961889,-0.289375841
Cc1cc(=O)[nH]c(=O)o1,7.383231485,2.222585654
C#C[C@@H]1C=COC(=C1)N,4.0118271,-0.218113777
C#Cc1ccc(cc1)N(=O)=O,5.852840145,2.076147116
COCCOCCOc1c(C(=O)O)nccn1,5.549817732,1.439227215
N(/C=C/C=C)(C)C,3.330181872,-0.348705467
c1c(c(c[nH]1)N(=O)=O)F,5.357086932,1.684489557
C=CC1=C(CC=CO1)C(=N)O,4.558683348,1.069740677
CN(C)N1Oc2cccc(c2O1)OCCOCCOC,2.734280378,-0.451841237
Cc1noc(NC=N)n1,6.899102548,1.793146695
COc1cc2c(cc1Cl)[nH]s[nH]2,3.514613668,1.330354416
COn1c2cccc(c3ccccc3)c2[nH]s1,3.895925715,3.664854511
CN(C)c1cc(c2c(c1)ONO2)OCCOCCOCCOC,3.70594782,-0.628243825
C[C@@H]1[C@H](O)OCCO1,5.422899241,-1.156580577
C(N)[C]1N([N]OC1=O)c1ccc(cc1)C,4.729208326,1.245902474
Nc1nccc(O)c1F,6.029444677,1.421001875
C1C=C(N)SC(=C1)N,3.706648018,-0.685547018
c12c(ccc(c1)N)nccc2,4.043214893,0.600103466
CO[C@@H]1C=COC(=C1)N(=O)=O,5.678457092,2.20563976
CC(=O)Cn1cnnn1,7.910020378,2.006955846
C#Cc1cc(c2c(c1)ONO2)/N=C(/C)\O,4.363866096,0.404127322
CC(C)(C)c1c/c(=c\2/ccn(C)c(c2)OCCOCCOCCOC)/ccn1C,1.839388667,-0.240810958
Cc1cc(cn1C)N(C)C,2.897638721,-1.009277067
Cn1ccc(=c2ccn(C)c(c2)c2ccccc2)cc1,1.892032161,0.219988597
C/C(=N/c1c(=c2ccn(C)cc2)ccn(C)c1Cl)/O,1.923380328,2.916024
Cn1cc(c(c1)N)C(=O)O,3.667380889,0.147750109
c1ccc(cc1)[C@H]1COCCO1,5.352248834,-0.551163959
C1C=C(N(=O)=O)SC=C1F,4.715666287,2.232287743
c1cc(ccn1)c1cc(ncc1C#N)C#N,5.842988273,1.981721813
c1c(c(cc2c1ONO2)O)C(F)(F)F,4.506694462,0.41704194
CCc1ccn(C)c1NC,3.139977682,-0.971858855
C1=C[S]=C([C]2SC=C(O)S2)S1,3.189679214,0.799036685
[CH]([C][N]CCC#N)CCCC#N,4.334130606,0.485005636
c1ccc(cc1)N1Oc2cccc(c2O1)C(=O)O,4.315450396,0.965861094
C/C(=N\CN1C=C[C]([C]2C=CN(C)C=C2)C(=C1)O)/O,1.925463689,-0.142281109
Cc1ccc(C(=O)C)s1,5.049505697,1.035877664
C=CC1=CCC(=CO1)N(=O)=O,4.887412237,1.88222357
Cn1ccc(=c2ccn(cc2C(=O)O)CN(=O)=O)cc1,2.356015756,1.826331959
CN(C)c1ccc2c(c1)n(C(=O)O)s[nH]2,3.328376592,2.99170146
Cn1ccc(=c2ccn(C)cc2C(=O)O)cc1,2.145904739,0.402991557
COC1=COC(=CO1)O,3.731018559,-0.499324875
COCCOc1cc2c(cc1C(F)(F)F)[nH]s[nH]2,3.510264375,2.372172049
CO[C@@H]1CC[C@H](C1)N(=O)=O,6.029510506,1.418215997
C(CCC)[C@]1(C)C(=O)CCCC1,5.352455486,-0.073197805
CN[C@@H]1CC[C@H](C1)c1ccccc1,4.383978157,-0.79692554
COc1cc[nH]c1,3.98662261,-0.777106944
C(=CC=C)(OC)OC,3.879151775,0.007824248
Oc1ccc(cc1)c1ccsc1,4.184844088,0.03881618
CC(=O)n1nc[nH]c1=N,6.194202258,1.387624952
COCCOc1ccc2c(c1)ON(O)O2,4.250235112,-0.129919322
c1cc(ccn1)c1cc(ncc1C)N(C)C,3.939863434,0.752864814
Cc1c(N)ccc(c1)N,3.163527319,-0.751463687
c1c(cc2c(c1C(=O)O)ONO2)C(Br)(Br)Br,4.786190071,2.859081341
C(#N)C1=CSC(=CS1)C(=O)O,4.813737091,1.505773943
C#C[C@]1(COCCO1)N(=O)=O,6.148602461,1.807436539
c1c(c(cs1)F)C(=O)O,5.42324152,0.859071314
C(#N)[C@@H]1CSC[C@H](C#N)S1,5.657403921,1.221775809
CN(C)c1c(N)nccn1,3.832451835,0.395251254
COCCOCCOCCOc1c(ccs1)C(Cl)(Cl)Cl,4.554443463,2.878742331
CC(C)(C)C1=CS/C(=C/2\SC=C(O)S2)/S1,3.142646405,0.379022659
c1c(C#N)c2c(cc1N(=O)=O)[nH]s[nH]2,3.83035089,2.247423351
CN(C)n1c2ccccc2n(N)s1,3.485705252,1.787444682
C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)C#N,5.970470104,0.790973898
C#C[C@@]1(C=C)CSCCS1,5.032038634,1.079612151
C1=COC=C([C@@H]1C(=O)O)O,4.516605237,-0.375179131
C#CC1=CSC=C(C=C)C1,4.076995483,0.565896087
CC(=O)c1ccc(c2c1ONO2)F,4.767516126,1.101175526
CO[C@@H]1C=CSC(=C1)OC,4.341463211,0.065686671
CNC1=C(C(=O)O)OC=CC1,3.835778151,0.375066323
COCCOCCOc1ccc2c(c1)ON(N(=O)=O)O2,4.257339523,3.04406724
c1(c(c2c(n1C)cccc2)N(=O)=O)c1ccccc1,4.731675647,1.550380717
S(C(C)C)c1ccccc1,4.40784517,-0.110836858
CC(=O)c1c(ccc2c1ONO2)OCCOCCOCCOC,4.300116172,0.902212726
O=CC(=O)OCCC#N,7.822731445,3.402911481
C1C[C@H]([C@H](SC1)F)F,5.112064859,-0.596741179
C#CC1=C(CC=CO1)N(=O)=O,5.277086797,2.187977397
C=CC1=CS/C(=C\2/SC=C(C(Br)(Br)Br)S2)/S1,3.457911963,2.945852869
CC(C)(C)c1cccc2c1ON(Cl)O2,5.25374833,3.776701048
Cc1cnccn1,5.451338953,0.716409566
N1(CCOCC1)COCC,4.079296491,-1.030880928
COCCOCCOc1cc2c(cc1C(Cl)(Cl)Cl)[nH]s[nH]2,3.540664721,2.945259829
c1c(c(cc2c1ONO2)F)Cl,4.59413983,1.326768019
C/C(=N/c1c(ccc2c1ONO2)OCCOCCOCCOC)/O,4.137021093,0.346459142
N(COC(C)C)(CC)CC,4.085009124,-1.027031404
C1=CC(=C(C1)N(=O)=O)N(=O)=O,6.140542002,2.831200005
N1(C(=O)N(C(=O)C1=O)C)C,6.398264716,1.83038584
Cc1cc[nH]c1O,3.656401588,-0.448364194
Nc1c(O)c(=N)[nH]cn1,5.111807927,1.01201449
C=Cc1c(ccs1)OCCOCCOCCOC,4.033447032,0.40606195
c1cc(c2c(c1)[nH]sn2N(=O)=O)C(Cl)(Cl)Cl,3.051917773,3.973352976
CC(C)(C)c1cccc2c1ON(OCCOCCOC)O2,4.228292535,-0.46917173
[C@@H]1(CCCSC1)N(C)C,3.808965205,-0.844470812
CNc1cc(c2ccccc2)sc1,3.65183314,0.422350154
C1=C(C(=O)O)[S]=C(C2=[S]C(=CS2)C(=O)O)S1,3.574248951,1.112888759
C#CN1Oc2ccc(cc2O1)OCCOCCOC,4.15341454,3.585769089
c1c(cc2c(c1C(Br)(Br)Br)[nH]s[nH]2)N,3.369882894,3.107908439
c1(cc2c(cc1)ncc(n2)C)CC,5.211526888,1.139403771
Cc1n(C)ccn1,4.558367318,-0.9143617
C1CCc2c(C1)c(C#N)c(c(c2C#N)O)O,4.907703064,1.346639428
CC(=O)C1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,3.377411376,1.041953449
Cn1ccc(=c2cc(C(F)(F)F)n(C)c(c2)OCCOC)cc1,2.038010767,0.422685521
[C@](OC(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)(C(=O)O)F,7.629684627,1.079991676
COCCOCCOc1cncc(F)n1,5.428115942,0.753585263
C=CC1=COC=C(C(=N)O)O1,4.409217563,0.683711503
c1csc(c1C(Br)(Br)Br)F,5.191948801,3.116576555
OCc1c(C=O)nco1,7.282888717,2.578117567
c12c(C(=O)OC1=O)ccc(c2)N(=O)=O,6.95614733,2.728093938
C1C[C@H](CC[C@@H]1N(=O)=O)O,5.995241198,1.581617331
c1cc2c(cc1F)ON(N(=O)=O)O2,4.500768214,3.296011002
CCc1cc2c(cc1C(Br)(Br)Br)ONO2,4.558220561,2.883352886
C=Cc1cc([nH]c1)O,3.795321447,-0.57200605
[C@@H]1(CC[C@H](SC1)C)F,4.88297163,0.32571087
O=C1c2c(C(=O)O1)ccc(c2)C(=O)c1cc2c(cc1)C(=O)OC2=O,6.272281593,2.418672117
CCC1=CSC=C(NC)S1,3.40902129,-0.309216248
CC[C@@H]1C=COC(=C1)CC,4.267203415,-0.798542842
C1CC[C@H](S[C@H]1N)N,4.235423349,-0.677575166
c1ccc(cc1)C1=C[C@@H](C=CO1)C(Cl)(Cl)Cl,4.706496029,2.138201839
C/C(=N/c1cc(=c2ccn(cc2)Cc2ccccc2)ccn1C)/O,1.77985688,0.202565322
CC(C)(C)c1cc(cs1)C(=O)O,5.019188212,0.652497709
CC(=O)c1ccc(N)s1,4.077788341,0.818883811
COCCOCCOc1c2CCCCc2c(c(c1O)O)OC,4.089734982,-0.448563373
C1=CSC(=C[C@@H]1C(=O)O)N,4.21540011,0.160988918
COC1=CSC=C[C@H]1N,3.847602932,-0.571754709
c1c(c2c(cc1)nc(cn2)OC)C,4.91462238,1.022237079
C1C(CCSC1)(C)N(=O)=O,4.851545301,1.674567181
CN(C)[C@H]1[C@@H](C(=N)O)SCCS1,4.717863104,1.095777401
COc1nccc(F)c1,6.677411531,1.409118813
c1cc2c(cc1F)ON(Cl)O2,5.311068329,3.964347178
Cc1c(ccc2c1ONO2)OC,4.109195829,-0.219988453
Cc1cncc(n1)/N=C(/C)\O,4.868319051,0.636608555
COCCOCCOCCOc1ccc2c(c1N(=O)=O)[nH]s[nH]2,3.504865302,1.991058741
C#Cc1cc(C#N)n(C)c1,4.818761695,0.165573563
Cn1[n]nc(C)[n]c1=O,7.199469956,3.430183261
CC[C@@H]1[C@H](C#N)OCCO1,5.827937132,-0.525725557
CN1CCN(C)[C@@](C1)(F)O,4.291188162,-0.835301449
CNc1c(ccs1)N(C)C,3.026503163,-0.645930555
CNc1ccn(C)c1C(=N)O,3.858338326,-0.052435212
CCC1=CSC=C(C1)NC,3.140074671,-0.807477646
Sc1c(Cl)ccc(c1)Cl,4.943837052,1.405664017
CCc1c(ccc2c1ONO2)C(F)(F)F,4.666396999,0.323848362
c1cc2c(cc1N(=O)=O)[nH]sn2C(=O)O,4.032781278,2.076763731
C#CC1=CCC=C(F)O1,4.705787412,0.548603786
C1[C@H](C[C@H](SC1)F)C,5.249185259,-0.924547474
C1=COC(=C(C(Cl)(Cl)Cl)O1)C(Cl)(Cl)Cl,4.749207591,2.762433624
CN(C)c1ccc2c(c1)[nH]sn2c1ccccc1,2.950819044,2.252694708
CN1CCN(C)C(C1)(C(=N)O)C(=N)O,5.208633933,-0.841882958
CN(C)N1Oc2cccc(c2O1)C(F)(F)F,4.540963812,0.415507416
CN1C=C/C(=c\2/ccn(C)cc2N)/[C]([CH]1)C(Cl)(Cl)Cl,1.86229494,3.340008918
c1(cc(ccn1)c1ccnc(c1)C(=O)O)C(=O)O,6.142895517,1.5060188
CN(C)[C@]1(CSCCS1)N,4.355557202,-0.922873185
c1cc2c(cc1)nc(c(n2)C)NC,4.288926238,0.971392872
CC(C)(C)c1cscc1N(=O)=O,5.42278484,1.896652749
CN1CCN(C)[C@@](C1)(C(=N)O)N,4.558864339,-0.852964416
c1(C(=O)N(C)C)ccccc1,5.154022584,0.482641413
C(S)c1cc(CS)c(cc1C)C,4.670920761,0.989631955
CC(C)(C)c1ccc(c(c1OCOCCOC)C(C)(C)C)OCCOCCCOC,4.284612448,-0.344559273
C=Cc1cc(C)cn1C,3.726950793,-0.061963637
C=CC1=CSC=C(C(=N)O)S1,4.136135232,1.085371691
C1=C[S]=C([C]2SC(=C(N)S2)F)S1,3.264807768,0.580540606
COCCOCCOCCOc1ccsc1C#N,4.942158684,0.686634409
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)N)S1,3.556971042,1.745965265
c1cc(ccn1)c1cc(ncc1C)C(Cl)(Cl)Cl,5.880195677,2.880199805
C[C@]1(COCCO1)OC,5.115050983,-1.151234895
C=Cc1cc(cn1C)C(Cl)(Cl)Cl,4.215134428,2.544925558
CN(C)C1=C(N)S[C](C2=[S]C=CS2)S1,3.070220553,0.282770403
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1c1ccccc1)c1ccccc1)c(=O)n(c3=O)C)c(c2c1ccccc1)c1ccccc1)C,4.53291189,2.175749755
c1csc(c1N(=O)=O)N,4.555988719,1.610328919
c1ccc(cc1)[C@@H]1C=CSC=C1C#N,4.694694133,0.785418204
C#CC1=CSC(=CC1)CC,4.090564978,0.419256007
C=CC1=C(CC=CS1)C#N,4.549153247,1.258784716
C[C@H]1[C@H]2[C@@H]3C=C(C)[C@H]2N13,5.657558645,0.791038612
CC1=C(C)SC=CC1,3.847076551,-0.518764822
c1cc(ccn1)c1c(cnc(c1)N(=O)=O)C,5.850938054,2.156699153
[C@H](CO)(C=O)O,5.71378748,0.464248305
C(N)C1CCCCC1,4.680578992,-0.839089796
COCCOc1cc(c2c(c1)[nH]s[nH]2)N,3.399721127,2.256399345
[C@@H]1(CCCSC1)NC,4.189669758,-0.888569504
CCc1cc(cs1)OCCOC,4.164258181,-0.375564428
[Si]([Si](C)(C)C)(Cc1ccccc1)(C)C,4.556188712,-0.707159233
c1ccc(cc1)C1=COC=C(N(=O)=O)O1,4.559657303,2.005640357
CC(C)(C)c1cc(cc2c1ONO2)Cl,4.443295173,1.178172796
CO[C@@H]1C=COC(=C1)OC,4.468871359,-0.706954919
c1c(C(F)(F)F)[nH]c(=O)cn1,5.539752731,1.621677209
CO[C@@H]1[C@H](OC)OCCO1,5.197562929,-1.157303423
Cn1nnc(N)c1C=O,6.168571423,2.566479797
c1ccc(cc1)[C@@H]1CSC[C@H](N)S1,4.919536039,0.700317403
CN(C)[C@H]1CCC[C@H]1C(=O)O,4.113417465,-0.463132497
C=Cc1cscc1OCCOCCOCCOC,4.620155176,0.216365412
CC(C)(C)c1cscc1O,4.47013831,-0.439970279
COC(=N)N1[CH]N=C[N]1,7.492125525,1.944522201
C(C(F)(F)F)(C(F)(F)F)OP1Oc2c(C(=O)O1)cccc2,5.509072059,1.217303106
COCCOCCOCCOc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.683711782,2.66145306
O=CCNc1c[nH]nn1,5.677016501,1.956814204
C(O)c1cc(O)ccc1,4.714478469,-0.203704386
CC[C@H]1C=CC=C1C(=N)O,4.635533643,0.717153514
c1(ccc(s1)C(=O)O)C(=O)O,5.826413177,1.766526758
CCc1ccc(Cl)s1,4.634150804,1.227661974
CC(C)(C)c1c(ccc2c1ONO2)O,4.104266446,-0.173094466
c1cc2c(c(c1)O)C(=O)c1c(C2=O)c(ccc1)C,5.138489572,2.214386663
NC(=O)Oc1cocc1,6.164369611,0.49798072
C#Cc1ccsc1C(Br)(Br)Br,5.161480128,3.168435235
CN(C)c1c[nH]c(=O)cn1,3.682799986,1.012393391
c1c(Cl)nc(cn1)F,6.124304485,1.221829733
CNc1cc2c(cc1O)ONO2,3.425764845,-0.240458372
C#CC1=C[C@@H](C=CS1)NC,4.370128793,0.520655259
CCc1c(ccs1)c1ccccc1,4.474858479,0.051375695
C=CCn1ccc(=c2ccn(C)cc2)c(C#N)c1,2.217547527,0.323636511
c1cc(c(cn1)C)c1ccnc(c1)N,4.512692591,0.781057065
C(=O)(c1c(/N=C(/OC)\C)cccc1)c1ccccc1,4.491499138,1.106411669
C#Cc1c(C)cc[nH]1,4.176726652,0.072649474
CCC1(CC)CN(C)CCN1C,3.770661484,-1.142232324
C(=O)(C(=O)O)O,6.736484715,1.640636156
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)C=C,5.116705665,2.125792332
CC(C)(C)c1ccc(c(c1C(C)(C)C)OC)OC,4.012347553,-0.253815687
CC[C@@H]1CSC[C@H](C#N)S1,5.262317881,0.815860772
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1O)O,5.120864628,2.077306008
CC1=C(C(=N)O)OC=CO1,4.357661311,0.484149526
CCc1cc(=c2ccn(C)cc2)cc(NC)n1C,1.628180392,-0.377083079
CN(C)C1=CCC=C(N(=O)=O)O1,3.816095959,2.04713725
Cn1c(F)ccnc1=O,6.825614783,2.407149008
c1ccc(cc1)c1ccc2c(c1)ON(N(=O)=O)O2,4.362964759,3.239173423
COc1c2CCCCc2c(c(c1O)O)N(=O)=O,4.650972876,1.709243015
CCc1ccc(CC)s1,4.412565923,-0.417417272
CCC1=COC(=CC1)C(Cl)(Cl)Cl,4.557824881,2.486223304
