smiles,IE,EA
C=Cc1cscc1Cl,4.741335134,0.474071484
CC(C)(C)c1ccc(F)s1,4.644232905,0.179939078
C#Cc1cc(cs1)OCCOC,4.374478416,0.65538013
COCCOc1ccsc1O,3.917853715,-0.392865708
CC(C)(C)c1cc(cs1)C(F)(F)F,5.095369306,0.165590578
COc1c(ccs1)C(=O)O,4.68030776,0.706151138
COCCOc1ccsc1OC,3.827360438,-0.074065353
CC(C)(C)c1c(ccs1)O,4.233601389,-0.442274678
COCCOc1ccsc1C(=O)O,4.896725311,0.946884757
CC(C)(C)c1ccc(C(F)(F)F)s1,5.149156443,0.389773836
CCc1c(ccs1)OCCOC,4.138471259,-0.401403487
C#Cc1c(ccs1)N(C)C,3.660376662,0.515226686
C=Cc1ccsc1OC,3.995792017,0.186490902
C=Cc1cscc1C(Br)(Br)Br,4.80755608,2.992374596
CCc1ccsc1C(F)(F)F,5.345025129,0.398715304
CCc1cscc1F,5.020125236,-0.194523371
C#Cc1cscc1F,5.163026594,0.462030485
COCCOc1cscc1O,4.455560758,-0.445395927
C#Cc1cscc1C#N,5.321185693,0.68803459
CC(C)(C)c1cscc1C(Cl)(Cl)Cl,5.147755827,3.00781409
C=Cc1ccsc1N,3.616218429,0.096256182
C#Cc1ccsc1F,4.935092179,0.63989129
C#Cc1ccsc1NC,3.658527698,0.122168905
COc1ccsc1O,3.873989462,-0.205995296
CNc1ccsc1C#N,4.2392275,0.537883812
C=Cc1cc(N)sc1,3.651671327,0.222353748
CC(C)(C)c1cc(N)sc1,3.640899614,-0.61919859
C#Cc1cscc1Cl,5.136439102,0.448856026
COCCOc1ccsc1,4.354129324,-0.316879813
CCc1ccsc1C(Cl)(Cl)Cl,5.16310019,2.945607465
Cc1cc(cs1)OCCOC,4.183094149,-0.35851037
C#Cc1cc(OCCOC)sc1,4.313614958,0.322518724
C(#N)c1cscc1N,4.270816758,0.545254263
C=Cc1cc(C(Br)(Br)Br)sc1,4.716829244,3.133407653
C=Cc1cc(NC)sc1,3.491690562,0.184879297
c1c(c(cs1)O)C(=O)O,4.836219117,0.721674639
C=Cc1ccsc1NC,3.450998849,0.093474408
CCc1ccsc1OC,4.015487129,-0.230126158
CCc1ccsc1F,4.753668457,0.147706756
CCc1cc(C(F)(F)F)sc1,5.251210931,0.433395633
C#Cc1cc(NC)sc1,3.685088479,0.204424347
CN(C)c1cscc1C#N,3.995307834,0.555299533
CCc1cc(C#N)sc1,5.262266492,0.775573163
Cc1ccsc1C(Br)(Br)Br,5.074745869,3.198706928
C#Cc1cscc1C(F)(F)F,5.248160135,0.470059982
C=Cc1cscc1N(C)C,3.720707392,0.264319884
C#Cc1cc(C(Br)(Br)Br)sc1,5.076852098,2.972821301
C#Cc1cc(N(C)C)sc1,3.617865349,0.215334991
Cc1cc(cs1)OC,4.16692613,-0.31445074
C#Cc1ccsc1O,4.425181344,0.300784845
C#Cc1ccsc1N,3.828430776,0.147460188
C=Cc1cscc1OC,4.370098169,0.342736676
Cc1ccsc1C(F)(F)F,5.326089228,0.431699022
C=Cc1cscc1C#N,4.91534715,0.604512638
CCc1cc(C(=O)O)sc1,5.196048746,0.960604696
CNc1cscc1C#N,4.109907584,0.530900996
C=Cc1ccsc1C(Cl)(Cl)Cl,4.92686424,3.05470438
C#Cc1cscc1C(Br)(Br)Br,5.172988042,2.71989822
CC(=O)c1cscc1C(=O)O,5.461550441,0.894793684
CC(C)(C)c1cc(Cl)sc1,4.743293491,1.224377878
C#Cc1ccsc1C(Br)(Br)Br,5.161480128,3.168435235
CCc1cscc1OCCOC,4.394694145,-0.603052914
C#Cc1ccsc1N(C)C,3.615066786,0.253656864
c1c(c(cs1)F)C(F)(F)F,5.539091674,0.431490697
CC(C)(C)c1ccsc1F,4.72258255,0.130225306
COCCOc1cc(C(=O)O)sc1,4.690071695,1.048850033
C#Cc1cc(C(=O)O)sc1,5.205887465,1.163393131
CNc1cc(C#N)sc1,4.066285996,0.743126023
C=Cc1ccsc1C(=O)O,4.965019433,1.231408532
C#Cc1c(ccs1)Cl,4.88389762,0.771607548
CC(=O)c1ccsc1C(=O)O,5.559173382,1.661231377
C=Cc1cc(OC)sc1,4.073991112,0.309005322
C#Cc1cc(C(F)(F)F)sc1,5.255934065,0.713346571
CCc1ccsc1C(=O)O,5.283514836,0.886222666
C#Cc1cscc1OCCOC,4.606985481,0.346600897
C#Cc1cc(C(Cl)(Cl)Cl)sc1,5.141198626,2.846366757
CCc1cscc1N,3.821924343,-0.639031033
CCc1cscc1C(Br)(Br)Br,5.122000551,2.876900656
CCc1cscc1C#N,5.28665676,0.525937963
CC(C)(C)c1cc(C(F)(F)F)sc1,5.249088242,0.391740041
CCc1ccsc1O,4.200766122,-0.38788144
COCCOc1cscc1C(=O)O,4.781262416,0.718038474
CCc1cc(cs1)Cl,4.822981487,-0.105010767
C=Cc1cc(cs1)Cl,4.582678319,0.685598595
CN(C)c1cc(C#N)sc1,3.913330136,0.740223513
CC(C)(C)c1cscc1OC,4.393987751,-0.81932465
C#Cc1cc(cs1)N(C)C,3.677913191,0.551800568
CCc1ccc(O)s1,4.10847307,-0.152045307
C=Cc1cc(cs1)C(=O)O,4.717446706,0.889038909
CCc1ccc(C(=O)O)s1,5.126818463,0.937510582
CC(C)(C)c1ccc(C#N)s1,5.136357114,0.743809418
CNc1cc(N(C)C)sc1,3.154226794,-0.702477852
c1csc(c1O)O,3.981591878,-0.336115752
CC(C)(C)c1cc(C#N)cs1,5.185737063,0.500283141
CCc1cc(cs1)N,3.721345637,-0.530364573
COCCOc1c(ccs1)OC,3.849653416,-0.096727638
CNc1ccc(N(C)C)s1,2.697146556,-0.451111379
COc1ccc(C(=O)O)s1,4.654025691,0.866814653
C=Cc1ccc(N)s1,3.500403927,0.281044409
C#Cc1cc(cs1)N,3.940885109,0.585689079
C=Cc1ccc(N(C)C)s1,3.324744757,0.270552715
CN(C)c1ccc(C#N)s1,3.95296969,0.516868297
C=Cc1ccc(NC)s1,3.34708735,0.283906481
COCCOc1ccc(O)s1,3.769865986,-0.416788052
C#Cc1cc(C#N)cs1,5.177411019,0.923061264
COCCOc1ccc(C(=O)O)s1,4.649233307,0.871656538
CC(C)(C)c1cscc1C#N,5.322753774,0.494933165
CNc1ccc(C#N)s1,4.031380635,0.516586102
CN(C)c1cc(C#N)cs1,3.851160295,0.431578683
c1cc(O)sc1C(=O)O,4.810425773,0.815377812
COc1cc(cs1)O,4.015274176,-0.407202211
Cc1cc(cs1)O,4.302284709,-0.47831919
CN(C)c1ccsc1N,3.155945019,-0.571853887
CC(C)(C)c1cc(cs1)C(=O)O,5.019188212,0.652497709
CN(C)c1c(ccs1)N,3.200023327,-0.604661387
CNc1cscc1N(C)C,3.586187913,-0.844263439
CCc1cc(cs1)O,4.307345028,-0.433918791
CN(C)c1cc(cs1)N,3.183243449,-0.706805762
CN(C)c1ccc(N)s1,2.845615799,-0.569118723
c1c(csc1O)C(=O)O,4.688955301,0.690464404
C#Cc1ccc(N(C)C)s1,3.527783507,0.380334117
CNc1c(ccs1)N,3.095793028,-0.351638391
C=Cc1cc(C#N)cs1,4.82743433,0.901565971
CNc1ccc(N)s1,2.851463947,-0.542007399
COc1cc(cs1)C(=O)O,4.513810271,0.707431327
c1c(csc1O)O,4.084033002,-0.414861097
c1c(c(cs1)O)O,4.569742547,-0.329008716
CNc1cc(cs1)N(C)C,3.123198826,-0.698132039
Cc1cscc1C,4.727699993,-0.626165428
Cc1ccc(N)s1,3.524290412,-0.551154903
C#Cc1ccc(Cl)s1,4.73595135,1.334118763
CCc1cc(Cl)sc1,4.744012843,1.231433539
C=Cc1cc(cs1)C(Cl)(Cl)Cl,4.739455793,2.921415944
CCc1c(ccs1)N(C)C,3.53781675,-0.386415598
C#Cc1cc(Cl)sc1,4.901636909,0.444741449
C=Cc1ccc(OC)s1,3.868389109,0.424738617
C=Cc1c(ccs1)C(Br)(Br)Br,4.691250818,2.971259672
CCc1c(ccs1)C(=O)O,5.045946235,0.596964736
C=Cc1cc(cs1)C(=O)C,4.686773457,0.920704714
CC(=O)c1cc(O)sc1,4.650739141,0.800035762
c1c(csc1Cl)C(Cl)(Cl)Cl,5.231993136,2.652446718
C=Cc1cc(cs1)F,4.575139092,0.665015683
C=Cc1cc(cs1)C(Br)(Br)Br,4.707885227,2.72542365
CC(=O)c1cc(cs1)OCCOC,4.675296166,1.149319303
CC(=O)c1cc(OC)sc1,4.477722825,0.805702203
Cc1ccsc1C(C)(C)C,4.495158459,-0.488052958
C#Cc1c(ccs1)F,4.888418693,0.684476484
C#Cc1c(ccs1)C(F)(F)F,5.124806899,1.038991506
CCc1ccc(C(C)(C)C)s1,4.398977801,-0.478085798
CC(=O)c1cscc1OC,4.69470462,0.829682829
CCc1cc(C#C)sc1,4.644245283,0.574667034
Cc1c(ccs1)C(C)(C)C,4.500878023,-0.412702045
Cc1cscc1C(C)(C)C,4.719884315,-0.69958179
CCc1cc(cs1)C(C)(C)C,4.528396566,-0.52297251
Cc1cc(cs1)C(C)(C)C,4.55762273,-0.610555699
C=Cc1c(ccs1)NC,3.514970948,0.364488376
CN(C)c1c(ccs1)C#N,3.971877667,0.516182723
C#Cc1cc(cs1)F,4.904935149,0.782324871
C#Cc1cscc1CC,4.86634745,0.26986453
C=Cc1c(ccs1)C#N,4.868056831,1.176979383
C#Cc1cscc1C(C)(C)C,4.850810819,0.24904435
C#Cc1c(ccs1)C(C)(C)C,4.608799639,0.552943928
CCc1c(ccs1)C(Cl)(Cl)Cl,5.015208096,2.827086487
Cc1ccsc1F,4.748366193,0.16281702
Cc1ccc(Cl)s1,4.641403313,1.222985036
CCc1ccc(Cl)s1,4.634150804,1.227661974
c1c(csc1C(Br)(Br)Br)C(Br)(Br)Br,5.425276962,2.926732504
Cc1cc(OCCOC)sc1,4.09952742,-0.719822959
C=Cc1c(ccs1)C(Cl)(Cl)Cl,4.718752058,2.945086675
CCc1ccc(C(Br)(Br)Br)s1,4.927304852,3.288132115
CCc1c(ccs1)NC,3.504578023,-0.488660972
C#Cc1cc(cs1)C(F)(F)F,5.133536243,0.823491926
CCc1ccsc1C(=O)C,5.16457459,0.965836332
C=Cc1c(ccs1)C(F)(F)F,4.791745672,0.969861255
CC(=O)c1c(ccs1)OC,4.812865655,1.038270794
c1cc(C(F)(F)F)sc1C(F)(F)F,6.012044696,1.106510805
C=Cc1cc(cs1)OC,4.112805732,0.531454189
CCc1c(ccs1)O,4.260667069,-0.41293043
CC(=O)c1cscc1OCCOC,4.689719171,0.814615627
CC(=O)c1cc(cs1)O,4.853725939,1.135541765
CC(=O)c1ccc(C(=O)C)s1,5.992783499,1.837023282
CC(=O)c1ccc(C(C)(C)C)s1,5.003226107,1.019684444
C#Cc1ccsc1Cl,4.915169301,1.310198716
COCCOc1c(ccs1)C(=O)O,4.657663755,0.68477139
C=Cc1ccc(F)s1,4.410559492,0.623292221
CCc1c(ccs1)F,4.803531094,-0.163760221
CCc1c(ccs1)N,3.710905429,-0.537973548
CC(=O)c1ccsc1C(C)(C)C,4.936610694,0.708782109
C=Cc1c(ccs1)F,4.538086728,0.58491768
C=Cc1ccc(C(F)(F)F)s1,4.843276403,1.021221768
C#Cc1ccc(OC)s1,4.138887911,0.529566332
CCc1cc(cs1)C(F)(F)F,5.121914781,0.154662489
CCc1ccc(C(F)(F)F)s1,5.183278473,0.412622082
C=Cc1ccc(C(=O)C)s1,4.733763634,1.419788747
COCCOc1cccs1,4.191642431,-0.111145661
C=Cc1cc(cs1)C(F)(F)F,4.782961128,0.753220198
C=Cc1c(ccs1)N(C)C,3.545927536,0.430897201
CCc1ccc(OCCOC)s1,3.986237077,-0.322577226
CC(=O)c1ccc(OCCOC)s1,4.551524618,0.969507817
c1csc(c1C(F)(F)F)F,5.356798331,0.779394757
C#Cc1ccc(C(F)(F)F)s1,5.188919246,1.072034989
CC(C)(C)c1cc(cs1)C(Br)(Br)Br,4.994900928,2.727019937
CN(C)c1cc(N(C)C)sc1,3.090081718,-0.805367131
CN(C)c1cscc1N(C)C,3.598776095,-1.01726264
COCCOc1ccc(OC)s1,3.671580267,-0.04909081
c1csc(c1C(=O)O)O,4.735133295,0.832960081
CC(C)(C)c1c(ccs1)OC,4.099176159,-0.543055029
CCc1cc(cs1)OC,4.171600656,-0.391011612
COc1ccc(OC)s1,3.642372903,-0.034032923
c1(cc(cs1)C(=O)O)C,5.053834636,0.675019704
C#Cc1cc(cs1)OC,4.365246692,0.660681876
Cc1c(ccs1)C(Br)(Br)Br,4.989999078,3.053270571
C=Cc1c(ccs1)OCCOC,4.031236311,0.407546922
CC(C)(C)c1cc(cs1)F,4.813055522,-0.182439623
c1c(ccs1)F,5.124365136,-0.067961328
CCc1ccc(OC)s1,3.964982912,-0.193980893
C#Cc1c(ccs1)NC,3.744041972,0.417524686
C#Cc1ccc(C(Br)(Br)Br)s1,4.965004535,3.007590304
CC(C)(C)c1cc(cs1)Cl,4.811645507,-0.109952033
COc1cc(OC)sc1,3.903137102,-0.06850075
c1cc(F)sc1C(F)(F)F,5.444821024,0.738849512
C#Cc1cc(cs1)C(Cl)(Cl)Cl,5.069159592,2.643563902
CCc1c(ccs1)OC,4.125828967,-0.38982867
C#Cc1cc(cs1)C(Br)(Br)Br,5.027187409,2.729094182
Cc1cc(cs1)C(Br)(Br)Br,4.995412159,3.09040368
c1c(c(cs1)C)C(=O)O,5.138835668,0.648137129
Cc1ccc(C(Br)(Br)Br)s1,4.925972904,3.278804866
CC(C)(C)c1cccs1,4.694709704,-0.430834887
C#Cc1cscc1C=C,4.697852814,0.420789565
CCc1cc(C(C)(C)C)sc1,4.520751664,-0.571745275
C#Cc1cc(C=C)sc1,4.526087392,0.682642236
CC(C)(C)c1ccc(C(C)(C)C)s1,4.381475782,-0.547417805
C=Cc1ccsc1CC,4.404361699,0.035907956
CC(C)(C)c1ccsc1,4.811098841,-0.950410852
CCc1cc(C)sc1,4.528145446,-0.455547991
c1(cc(cs1)C)C(=O)O,5.199200738,0.963009181
Cc1cscc1N(C)C,3.64402717,-0.68875726
Cc1cscc1N,3.815128159,-0.674477555
Cc1ccsc1OC,4.003879986,-0.186512451
c1c(csc1N(=O)=O)N,4.397388265,2.143802148
c1cc(O)sc1C#N,4.855161185,0.708174296
C/C(=N/c1cccs1)/O,4.225057028,0.257166537
c1c(C#N)csc1F,5.429066555,0.697209197
C/C(=N/c1ccsc1)/O,4.350193023,0.051965559
c1c(c(cs1)N(=O)=O)C,5.446664247,1.909770125
c1(ccc(s1)N(=O)=O)C,5.522083082,2.099298975
Cc1cscc1/N=C(/C)\O,4.267045007,0.032725625
O(CCCC)c1c(C)csc1,4.385626898,-0.848523537
Cc1ccc(/N=C(/C)\O)s1,4.037466931,0.196938114
Cc1c(ccs1)/N=C(/C)\O,4.10613143,-0.11348901
C/C(=N/c1ccsc1/N=C(/C)\O)/O,3.81052673,0.784239736
C/C(=N/c1ccc(/N=C(/C)\O)s1)/O,3.77631755,0.368895488
Cc1cc(/N=C(/C)\O)sc1,4.13936699,0.221554841
Cc1ccsc1/N=C(/C)\O,4.05664592,0.208871174
c1(ccc(s1)N(=O)=O)N(=O)=O,6.52310528,3.061162602
Cc1ccsc1C#N,5.332714705,0.755484852
c1c(c(cs1)N(=O)=O)N(=O)=O,6.248767134,2.356261564
c1(c(ccs1)N(=O)=O)N(=O)=O,6.182303174,2.89886375
Cc1ccsc1N(=O)=O,5.713208247,2.011746345
c1(cc(cs1)N(=O)=O)N(=O)=O,6.481999984,2.446425056
c1(c(ccs1)N(=O)=O)C,5.411352712,1.82724437
CNc1cc(NC)sc1,3.192976303,-0.717738184
C(=O)(CC(=O)C(F)(F)F)c1cccs1,5.546003785,1.360849248
C(=O)(Cl)c1cccs1,5.692457872,1.562278173
CNc1cscc1Cl,3.915395839,1.254759363
CCc1cscc1/N=C(/C)\O,4.258765791,0.238175054
C/C(=N/c1cscc1NC)/O,3.583699668,0.06162236
c1(sccc1)Cl,4.90582753,1.252505344
CN(C)c1cc(OC)sc1,3.417683054,-0.742138678
C/C(=N/c1ccsc1O)/O,3.887239651,-0.114319229
COCCOc1cc(C(F)(F)F)sc1,4.71778447,0.543736486
CNc1cscc1C(F)(F)F,4.055415519,0.185765349
CNc1ccc(O)s1,3.197135378,-0.198291522
C=Cc1cc(N(=O)=O)sc1,5.048303606,2.192550502
C/C(=N/c1cc(cs1)N)/O,3.630064071,0.228118093
c1c(csc1C(=O)O)N(=O)=O,6.130197654,2.096529632
c1c(C#N)csc1N(=O)=O,6.222064546,2.417975192
c1c(csc1C#N)C(F)(F)F,5.886833116,1.135260343
CN(C)c1cc(N(=O)=O)sc1,4.043886129,2.124293453
C=Cc1ccc(N(=O)=O)s1,5.11609921,2.275673576
CC(=O)c1c(ccs1)C(F)(F)F,5.661005346,1.516207757
c1csc(c1N)O,3.522409678,-0.189074011
c1(C(=O)OC)sccc1,5.377960014,0.897114213
CC(=O)c1cc(C(F)(F)F)sc1,5.870156747,1.052261067
CN(C)c1cc(OCCOC)sc1,3.451642727,-0.724839908
C/C(=N/c1ccc(OCCOCCOCCOC)s1)/O,3.675014286,0.220409223
C/C(=N/c1ccc(N(C)C)s1)/O,3.153253674,0.067790503
COc1cc(C(F)(F)F)sc1,4.733386201,0.545987547
CNc1cc(cs1)OC,3.378610666,-0.407335577
CNc1cscc1N(=O)=O,4.206884392,1.943481731
COc1ccsc1C(Cl)(Cl)Cl,4.757626826,3.034803832
c1c(c(cs1)N)C(F)(F)F,4.21650086,0.193688128
CNc1cscc1OC,3.672672363,-0.81130447
CNc1c(ccs1)OCCOC,3.282090624,-0.552328644
c1csc(c1C#N)N(=O)=O,6.270352322,2.640415036
COCCOc1c(ccs1)N,3.544461375,-0.553839915
c1csc(c1C(=O)O)N(=O)=O,5.924373982,2.450856639
c1c(c(cs1)F)C(=O)O,5.42324152,0.859071314
CNc1c(ccs1)Cl,3.683282261,1.403509952
C/C(=N/c1ccsc1C(=O)O)/O,4.61026707,1.268756845
C/C(=N/c1cc(cs1)NC)/O,3.442441432,0.230686726
Cc1c(ccs1)NC,3.489248615,-0.484799826
Cc1cscc1C#N,5.322640947,0.53002434
COCCOCCOCCOc1cc(Cl)sc1,4.361542336,1.249741182
COc1cc(Cl)sc1,4.390648402,1.274556772
Cc1ccc(F)s1,4.640050004,0.195061282
CC(=O)c1ccc(N)s1,4.077788341,0.818883811
Cc1c(ccs1)O,4.256763019,-0.445150197
c1(cc(cs1)C#N)C#N,5.904204812,1.266372374
COCCOCCOc1cscc1F,4.644839479,-0.091179368
CN(C)c1cc(F)sc1,3.651585336,-0.652310155
Cc1c(ccs1)C(=O)O,5.053320504,0.587172516
c1c(c(cs1)N)F,4.096624643,-0.19898471
Cc1cc(NC)sc1,3.463138517,-0.743372975
CC(=O)c1c(ccs1)N(C)C,3.977124719,0.855977575
c1csc(c1O)Cl,4.53830895,1.466688212
c1c(csc1N)N,3.311030655,-0.549145415
CN(C)c1ccsc1OC,3.222193936,-0.199653005
COCCOc1c(ccs1)C#N,4.694167294,0.575026429
c1c(csc1N)C(Cl)(Cl)Cl,4.057000506,3.064348116
CC(=O)c1cc(NC)sc1,3.776271288,0.716169493
c1(ccc(s1)C#N)C#N,5.887849301,1.698347691
c1c(c(cs1)C(F)(F)F)C(Cl)(Cl)Cl,5.800962917,2.951301771
c1(c(ccs1)C#N)C#N,5.918327291,1.618370604
C#Cc1ccsc1N(=O)=O,5.671321772,2.335297805
c1csc(c1C(F)(F)F)C(=O)O,5.809414174,1.455570443
Cc1cc(cs1)C(Cl)(Cl)Cl,5.056305838,2.909552798
Cc1cc(N)sc1,3.639271483,-0.626751844
C/C(=N/c1cscc1OCCOCCOCCOC)/O,4.341645919,0.048822881
CC(=O)c1cscc1N,4.004083489,0.831496171
Cc1c(ccs1)F,4.805035661,-0.14376977
c1c(C#N)csc1C(Cl)(Cl)Cl,5.76927504,2.806939306
Cc1ccc(O)s1,4.102762037,-0.385682268
CC(=O)c1ccsc1Cl,5.154758157,1.099761125
c1c(csc1N)C(F)(F)F,4.082441983,0.041613266
CC(=O)c1cc(C#N)cs1,5.747514534,1.411197598
c1cc(N)sc1N,2.980150219,-0.521845426
c1csc(c1C(F)(F)F)Cl,5.294387637,1.461744153
c1csc(C#N)c1F,5.628217672,0.922708893
c1csc(c1C(=O)O)Cl,5.22016139,1.3700748
COCCOCCOc1c(ccs1)Cl,4.484787344,1.211412761
Cc1cc(C#N)cs1,5.197976561,0.52752541
C/C(=N/c1cc(C#N)cs1)/O,4.614160897,0.664201679
COCCOCCOc1ccsc1F,4.488979143,0.327168965
c1c(csc1C(=O)O)N,4.146800356,0.968932914
COc1cc(cs1)Cl,4.385532436,1.125634947
CN(C)c1ccsc1C(=O)O,4.048601949,0.79258316
COCCOc1ccc(N(=O)=O)s1,4.995916857,1.970758507
COCCOc1cc(cs1)N,3.624220067,-0.687870898
c1csc(c1C#N)C(Cl)(Cl)Cl,5.744274886,2.95467712
CC(=O)c1ccsc1NC,3.935023279,0.432544842
Cc1c(ccs1)N,3.689652275,-0.647350932
COCCOc1cc(cs1)Cl,4.378119266,0.097972831
c1c(csc1Cl)O,4.527861792,1.281411975
c1c(c(cs1)C(Cl)(Cl)Cl)C(=O)O,5.714000553,0.884438443
c1c(c(cs1)F)Cl,5.320815844,1.272164657
COCCOCCOc1cc(F)sc1,4.350084651,0.309689338
C/C(=N/c1cc(cs1)OC)/O,3.953310684,0.288977028
CNc1c(ccs1)C(F)(F)F,3.999228749,0.082923831
C/C(=N/c1cc(cs1)OCCOC)/O,3.964421014,0.284302825
C=Cc1cc(cs1)/N=C(/C)\O,4.175206355,0.486926161
COCCOc1ccsc1F,4.492428431,0.323772546
[C@H](CC=C)(O)c1cccs1,4.815177746,0.037534832
CNc1ccc(N(=O)=O)s1,4.379936426,1.707497601
c1c(csc1C(Cl)(Cl)Cl)F,5.374846052,2.862942639
CN(C)c1ccsc1Cl,3.74601221,1.259945265
c1c(csc1C#N)Cl,5.482401594,1.061059247
COc1cc(cs1)N(=O)=O,4.804201779,1.96819305
CC(=O)c1cc(cs1)C(Cl)(Cl)Cl,5.614653499,2.680465439
CN(C)c1cc(cs1)C(F)(F)F,3.80308784,0.085445186
CNc1cc(cs1)N(=O)=O,4.063412915,1.887274468
CNc1cscc1OCCOC,3.621198504,-0.857964374
C(#N)c1cscc1O,5.015724894,0.602218269
c1c(csc1F)C(Cl)(Cl)Cl,5.284186962,2.694901114
COCCOc1ccsc1C(F)(F)F,4.855677458,0.373287871
COCCOCCOc1c(ccs1)N,3.427984837,-0.56139585
c1csc(c1Cl)F,5.040127946,0.54904374
c1c(c(cs1)O)F,4.832410242,-0.097186792
CN(C)c1cscc1F,3.824482137,-0.265827485
C/C(=N/c1c(ccs1)C#N)/O,4.641257043,0.862471014
COc1cc(C#N)cs1,4.651733268,0.560724183
c1c(c(cs1)O)Cl,4.80408668,-0.021709747
COCCOc1cc(C#N)sc1,4.750595695,0.933243712
CC(=O)c1ccsc1C#N,5.711932286,1.674672606
COc1cc(N)sc1,3.510111466,-0.56601877
c1c(csc1N)F,3.892253629,-0.439205988
C(=O)c1cccs1,5.719529201,1.2572177
CC(=O)c1ccc(N(=O)=O)s1,5.971676124,2.577180485
CNc1cc(OCCOC)sc1,3.55149788,-0.700195867
c1csc(c1C#N)Cl,5.368746343,1.464940419
C#Cc1cscc1/N=C(/C)\O,4.469392563,0.411266361
C/C(=N/c1cc(NC)sc1)/O,3.441742755,0.152927434
c1csc(C#N)c1O,5.092274999,0.677096653
COCCOc1ccsc1N,3.468301983,-0.522719502
c1cc(Cl)sc1C(F)(F)F,5.37069325,1.379026798
COCCOCCOc1c(ccs1)F,4.363402389,0.04612223
COCCOCCOc1cc(N(=O)=O)sc1,4.899030537,2.079569285
CNc1ccsc1OC,3.242538663,-0.237154994
c1c(csc1O)Cl,4.514237544,0.124453731
COCCOCCOc1cscc1C#N,4.827442592,0.616011889
CC(C)(C)c1ccc(N(=O)=O)s1,5.455970908,2.09110754
CN(C)c1cc(O)sc1,3.42130269,-0.373496259
COc1cscc1C(F)(F)F,4.686955945,0.257665126
COc1ccc(C(Cl)(Cl)Cl)s1,4.557901859,3.129374844
CC(=O)c1cscc1F,5.366648792,0.932633801
CC(=O)c1c(ccs1)N,4.274575613,0.749645362
CN(C)c1cc(cs1)C(=O)O,3.732954357,0.601408646
CC(=O)c1cc(cs1)/N=C(/C)\O,4.588462091,1.063473811
c1csc(C#N)c1C(F)(F)F,5.847285995,1.379298724
c1csc(C#N)c1N(=O)=O,6.050911663,2.521063381
COCCOCCOc1c(ccs1)C(F)(F)F,4.615794464,0.335504609
COc1cc(F)sc1,4.367804399,0.319404477
CN(C)c1cc(cs1)Cl,3.659914583,-0.210397151
COCCOc1cscc1N(=O)=O,5.0380495,1.950297644
c1csc(c1N)C(=O)O,4.345263648,0.654776197
COCCOCCOc1ccsc1Cl,4.438776967,1.275170557
C(C#N)c1cccs1,5.048721715,-0.042002136
COCCOCCOCCOc1c(ccs1)F,4.379004923,0.064841466
c1cc(O)sc1N(=O)=O,5.186499689,1.999684994
COc1cscc1N(=O)=O,5.051424505,1.973160858
COCCOc1ccsc1N(=O)=O,5.313662377,2.033966984
COCCOc1cscc1C(F)(F)F,4.629700154,0.21049629
CN(C)c1cc(C(=O)O)sc1,3.828589995,0.938790867
COCCOCCOCCOc1ccsc1F,4.493208818,0.333188531
c1c(c(cs1)N)C(=O)O,4.067072634,0.715030838
c1c(csc1C#N)O,4.951055566,0.884451336
COCCOc1cscc1N,3.772778459,-0.559522591
CC(=O)c1ccc(C(Cl)(Cl)Cl)s1,5.556048317,2.929255813
CC(=O)c1c(ccs1)NC,4.098602241,0.716900557
COCCOCCOCCOc1c(ccs1)N(=O)=O,4.998482033,1.878298831
C(O)c1cccs1,4.838440652,0.028291111
CN(C)c1c(ccs1)Cl,3.725513417,1.159827158
COCCOCCOc1ccsc1C(F)(F)F,4.866206833,0.331732548
CC(C)(C)c1cc(N(=O)=O)sc1,5.541825809,2.125851199
c1csc(c1C(Cl)(Cl)Cl)C(F)(F)F,5.810298302,3.093223269
CN(C)c1cc(Cl)sc1,3.674851366,1.233787648
C/C(=N/c1cscc1OC)/O,4.341680009,0.072876885
C/C(=N/c1cc(cs1)OCCOCCOC)/O,3.930053923,0.325600498
COCCOCCOc1ccsc1C(Cl)(Cl)Cl,4.783191339,2.898132882
C/C(=N/c1cc(cs1)N(C)C)/O,3.427144868,0.202679749
C/C(=N/c1cscc1C#N)/O,4.72116435,0.356379161
COCCOc1cc(cs1)C(F)(F)F,4.565542391,0.237984302
CCc1c(ccs1)/N=C(/C)\O,4.055768878,-0.291495012
C(=O)(CCC(=O)C)c1cccs1,5.203947925,1.091542547
CNc1cc(C(=O)O)sc1,3.972590862,0.941621093
CNc1cc(N(=O)=O)sc1,4.203867284,2.13079078
C/C(=N/c1ccsc1N)/O,3.396142732,-0.162497472
C/C(=N/c1cc(OCCOC)sc1)/O,3.978398876,0.05701289
COCCOc1ccc(N)s1,3.335444777,-0.489198157
C#Cc1cc(/N=C(/C)\O)sc1,4.351289043,0.429236667
C=Cc1cscc1/N=C(/C)\O,4.461986531,0.213834623
CNc1cscc1C(=O)O,3.907719126,0.707848418
CNc1cc(cs1)C(F)(F)F,3.880451872,0.043130651
c1c(c(cs1)C(F)(F)F)C(=O)O,5.823575737,0.888701691
COc1ccc(C#N)s1,4.695343541,0.725990182
c1c(csc1N(=O)=O)O,5.18220798,2.216999032
C/C(=N/c1ccc(C#N)s1)/O,4.644713042,1.007974997
C/C(=N/c1ccc(C(=O)O)s1)/O,4.585793372,1.090121544
C/C(=N/c1ccsc1OCCOC)/O,3.929324149,0.200891713
