solv_comb_sm,conductivity,oxstab,coulombic_efficiency,cond_std,oxstab_std,CE_std,overall_score_1,ROMol
CC(C1COC(C)C(C)(OC1)C=O)C(F)(F)F,1.0685995012208196,5.464227894959974,0.9891374150131091,0.015999390998716133,0.49393893315252674,0.9887149934218156,0.4945555947991093,<rdkit.Chem.rdchem.Mol object at 0x2bdbe47b0>
CC1OC(CC1(C)C)(OC(C)(C)C)C(F)(F)F,1.3080994719101808,5.424063736719424,0.9890811724866125,0.01958525671616445,0.49029003452122,0.988653147670254,0.4945143848395207,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4820>
CCC1(C)CN(CCCC(C)O1)C(=O)CC=O,2.253737354376946,5.30573113203318,0.9858498525071683,0.03374363199319584,0.47953956200558606,0.9850999037974588,0.49446642227275944,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4890>
CC1COC(COC1C#N)C(C)(C)C(F)(F)F,1.4355272061144508,5.447943611174352,0.9852317579133981,0.021493143143958095,0.49245951211097794,0.98442023083344,0.4944630524091641,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4900>
CCOC1(CC)C(C)N(C1=O)C(C)(C)C#N,2.519003118609453,5.250444216310494,0.9866929564615811,0.03771527093426202,0.4745167665594211,0.9860270029331692,0.49442548334086134,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4970>
CCC(CCC#N)C1(CC)OCC(CC)CO1,1.4298089619011696,5.447571924815378,0.9851673132620894,0.021407527868810533,0.49242574454541826,0.9843493658111415,0.4944002706143722,<rdkit.Chem.rdchem.Mol object at 0x2bdbe49e0>
CC1(C)OC2CC3C2OCOC13,1.4325366594823148,5.420434905463488,0.9873638538494921,0.02144836777879316,0.489960356569955,0.9867647392291825,0.49439724298071713,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4a50>
CC1(C)OCCC2(CCCO2)C(=O)OC1C=O,1.9317985551720651,5.356130115569295,0.9858547072396466,0.028923467298133766,0.48411829065571166,0.9851052421881297,0.4943885100468518,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4ac0>
CC1CCC(C2OC2(C)C)N1C=O,2.617300797870981,5.213497003717351,0.9882079466437415,0.03918701340318208,0.47116012622715575,0.9876929257190123,0.49435322156528555,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4b30>
CC1CCC(C)(C=O)C(C=O)N1C(C)(C)C#N,1.3980701212602957,5.4337780252348615,0.9864441927039836,0.020932324384492444,0.4911725739698449,0.9857534558059644,0.4942932568728996,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4ba0>
CC(C)N1C2CN(CC1=O)C2(C)C#N,2.9105702471313446,5.1919515086651575,0.9858217916468396,0.04357793195340468,0.4692027261259032,0.9850690473423065,0.4942904027891328,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4c10>
CC(C)C1(CN1C=O)C(C)(C)C,2.104739606530336,5.329592562731883,0.9853360406033191,0.031512792822559144,0.48170736398704567,0.9845349028038293,0.49425916967243333,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4c80>
CCC1C(C)C(C)CC(C)C(=O)N(C=O)C1=O,1.3830848010319052,5.433885867182561,0.9864909481050227,0.02070795965527222,0.49118237137012905,0.9858048692665065,0.49423941609632954,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4cf0>
CCCC1C(CC(C)(OC1OCC)C=O)C=O,1.0405019335119265,5.502189331719322,0.9854678381202466,0.015578705749774355,0.49738771536785464,0.9846798307968634,0.4942232631317825,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4d60>
CCCC1(C)OC(C)C(C)OC1CCCC=O,1.4920310461456565,5.412190466911593,0.9867288416051955,0.022339135660319955,0.4892113524362761,0.9860664631746443,0.49421359391950936,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4dd0>
CC1OC(CCCC=O)C2(C)OC1C(C)(C)O2,1.0455744045954811,5.501115748875333,0.9854275886023354,0.015654652315065833,0.49729018077129805,0.9846355713753852,0.4942015334723772,<rdkit.Chem.rdchem.Mol object at 0x2bdbe4e40>
