solv_smile_comb,salt_smile_comb,solv_fp_0_mol_0,solv_fp_1_mol_0,solv_fp_2_mol_0,solv_fp_3_mol_0,solv_fp_4_mol_0,solv_fp_5_mol_0,solv_fp_6_mol_0,solv_fp_7_mol_0,solv_fp_8_mol_0,solv_fp_9_mol_0,solv_fp_10_mol_0,solv_fp_11_mol_0,solv_fp_12_mol_0,solv_fp_13_mol_0,solv_fp_14_mol_0,solv_fp_15_mol_0,solv_fp_16_mol_0,solv_fp_17_mol_0,solv_fp_18_mol_0,solv_fp_19_mol_0,solv_fp_20_mol_0,solv_fp_21_mol_0,solv_fp_22_mol_0,solv_fp_23_mol_0,solv_fp_24_mol_0,solv_fp_25_mol_0,solv_fp_26_mol_0,solv_fp_27_mol_0,solv_fp_28_mol_0,solv_fp_29_mol_0,solv_fp_30_mol_0,solv_fp_31_mol_0,solv_fp_32_mol_0,solv_fp_33_mol_0,solv_fp_34_mol_0,solv_fp_35_mol_0,solv_fp_36_mol_0,solv_fp_37_mol_0,solv_fp_38_mol_0,solv_fp_39_mol_0,solv_fp_40_mol_0,solv_fp_41_mol_0,solv_fp_42_mol_0,solv_fp_43_mol_0,solv_fp_44_mol_0,solv_fp_45_mol_0,solv_fp_46_mol_0,solv_fp_47_mol_0,solv_fp_48_mol_0,solv_fp_49_mol_0,solv_fp_50_mol_0,solv_fp_51_mol_0,solv_fp_52_mol_0,solv_fp_53_mol_0,solv_fp_54_mol_0,solv_fp_55_mol_0,solv_fp_56_mol_0,solv_fp_57_mol_0,solv_fp_58_mol_0,solv_fp_59_mol_0,solv_fp_60_mol_0,solv_fp_61_mol_0,solv_fp_62_mol_0,solv_fp_63_mol_0,solv_fp_64_mol_0,solv_fp_65_mol_0,solv_fp_66_mol_0,solv_fp_67_mol_0,solv_fp_68_mol_0,solv_fp_69_mol_0,solv_fp_70_mol_0,solv_fp_71_mol_0,solv_fp_72_mol_0,solv_fp_73_mol_0,solv_fp_74_mol_0,solv_fp_75_mol_0,solv_fp_76_mol_0,solv_fp_77_mol_0,solv_fp_78_mol_0,solv_fp_79_mol_0,solv_fp_80_mol_0,solv_fp_81_mol_0,solv_fp_82_mol_0,solv_fp_83_mol_0,solv_fp_84_mol_0,solv_fp_85_mol_0,solv_fp_86_mol_0,solv_fp_87_mol_0,solv_fp_88_mol_0,solv_fp_89_mol_0,solv_fp_90_mol_0,solv_fp_91_mol_0,solv_fp_92_mol_0,solv_fp_93_mol_0,solv_fp_94_mol_0,solv_fp_95_mol_0,solv_fp_96_mol_0,solv_fp_97_mol_0,solv_fp_98_mol_0,solv_fp_99_mol_0,solv_fp_100_mol_0,solv_fp_101_mol_0,solv_fp_102_mol_0,solv_fp_103_mol_0,solv_fp_104_mol_0,solv_fp_105_mol_0,solv_fp_106_mol_0,solv_fp_107_mol_0,solv_fp_108_mol_0,solv_fp_109_mol_0,solv_fp_110_mol_0,solv_fp_111_mol_0,solv_fp_112_mol_0,solv_fp_113_mol_0,solv_fp_114_mol_0,solv_fp_115_mol_0,solv_fp_116_mol_0,solv_fp_117_mol_0,solv_fp_118_mol_0,solv_fp_119_mol_0,solv_fp_120_mol_0,solv_fp_121_mol_0,solv_fp_122_mol_0,solv_fp_123_mol_0,solv_fp_124_mol_0,solv_fp_125_mol_0,solv_fp_126_mol_0,solv_fp_127_mol_0,solv_fp_128_mol_0,solv_fp_129_mol_0,solv_fp_130_mol_0,solv_fp_131_mol_0,solv_fp_132_mol_0,solv_fp_133_mol_0,solv_fp_134_mol_0,solv_fp_135_mol_0,solv_fp_136_mol_0,solv_fp_137_mol_0,solv_fp_138_mol_0,solv_fp_139_mol_0,solv_fp_140_mol_0,solv_fp_141_mol_0,solv_fp_142_mol_0,solv_fp_143_mol_0,solv_fp_144_mol_0,solv_fp_145_mol_0,solv_fp_146_mol_0,solv_fp_147_mol_0,solv_fp_148_mol_0,solv_fp_149_mol_0,solv_fp_150_mol_0,solv_fp_151_mol_0,solv_fp_152_mol_0,solv_fp_153_mol_0,solv_fp_154_mol_0,solv_fp_155_mol_0,solv_fp_156_mol_0,solv_fp_157_mol_0,solv_fp_158_mol_0,solv_fp_159_mol_0,solv_fp_160_mol_0,solv_fp_161_mol_0,solv_fp_162_mol_0,solv_fp_163_mol_0,solv_fp_164_mol_0,solv_fp_165_mol_0,solv_fp_166_mol_0,solv_fp_167_mol_0,solv_fp_168_mol_0,solv_fp_169_mol_0,solv_fp_170_mol_0,solv_fp_171_mol_0,solv_fp_172_mol_0,solv_fp_173_mol_0,solv_fp_174_mol_0,solv_fp_175_mol_0,solv_fp_176_mol_0,solv_fp_177_mol_0,solv_fp_178_mol_0,solv_fp_179_mol_0,solv_fp_180_mol_0,solv_fp_181_mol_0,solv_fp_182_mol_0,solv_fp_183_mol_0,solv_fp_184_mol_0,solv_fp_185_mol_0,solv_fp_186_mol_0,solv_fp_187_mol_0,solv_fp_188_mol_0,solv_fp_189_mol_0,solv_fp_190_mol_0,solv_fp_191_mol_0,solv_fp_192_mol_0,solv_fp_193_mol_0,solv_fp_194_mol_0,solv_fp_195_mol_0,solv_fp_196_mol_0,solv_fp_197_mol_0,solv_fp_198_mol_0,solv_fp_199_mol_0,salt_fp_0_mol_0,salt_fp_1_mol_0,salt_fp_2_mol_0,salt_fp_3_mol_0,salt_fp_4_mol_0,salt_fp_5_mol_0,salt_fp_6_mol_0,salt_fp_7_mol_0,salt_fp_8_mol_0,salt_fp_9_mol_0,salt_fp_10_mol_0,salt_fp_11_mol_0,salt_fp_12_mol_0,salt_fp_13_mol_0,salt_fp_14_mol_0,salt_fp_15_mol_0,salt_fp_16_mol_0,salt_fp_17_mol_0,salt_fp_18_mol_0,salt_fp_19_mol_0,salt_fp_20_mol_0,salt_fp_21_mol_0,salt_fp_22_mol_0,salt_fp_23_mol_0,salt_fp_24_mol_0,salt_fp_25_mol_0,salt_fp_26_mol_0,salt_fp_27_mol_0,salt_fp_28_mol_0,salt_fp_29_mol_0,salt_fp_30_mol_0,salt_fp_31_mol_0,salt_fp_32_mol_0,salt_fp_33_mol_0,salt_fp_34_mol_0,salt_fp_35_mol_0,salt_fp_36_mol_0,salt_fp_37_mol_0,salt_fp_38_mol_0,salt_fp_39_mol_0,salt_fp_40_mol_0,salt_fp_41_mol_0,salt_fp_42_mol_0,salt_fp_43_mol_0,salt_fp_44_mol_0,salt_fp_45_mol_0,salt_fp_46_mol_0,salt_fp_47_mol_0,salt_fp_48_mol_0,salt_fp_49_mol_0,salt_fp_50_mol_0,salt_fp_51_mol_0,salt_fp_52_mol_0,salt_fp_53_mol_0,salt_fp_54_mol_0,salt_fp_55_mol_0,salt_fp_56_mol_0,salt_fp_57_mol_0,salt_fp_58_mol_0,salt_fp_59_mol_0,salt_fp_60_mol_0,salt_fp_61_mol_0,salt_fp_62_mol_0,salt_fp_63_mol_0,salt_fp_64_mol_0,salt_fp_65_mol_0,salt_fp_66_mol_0,salt_fp_67_mol_0,salt_fp_68_mol_0,salt_fp_69_mol_0,salt_fp_70_mol_0,salt_fp_71_mol_0,salt_fp_72_mol_0,salt_fp_73_mol_0,salt_fp_74_mol_0,salt_fp_75_mol_0,salt_fp_76_mol_0,salt_fp_77_mol_0,salt_fp_78_mol_0,salt_fp_79_mol_0,salt_fp_80_mol_0,salt_fp_81_mol_0,salt_fp_82_mol_0,salt_fp_83_mol_0,salt_fp_84_mol_0,salt_fp_85_mol_0,salt_fp_86_mol_0,salt_fp_87_mol_0,salt_fp_88_mol_0,salt_fp_89_mol_0,salt_fp_90_mol_0,salt_fp_91_mol_0,salt_fp_92_mol_0,salt_fp_93_mol_0,salt_fp_94_mol_0,salt_fp_95_mol_0,salt_fp_96_mol_0,salt_fp_97_mol_0,salt_fp_98_mol_0,salt_fp_99_mol_0,salt_fp_100_mol_0,salt_fp_101_mol_0,salt_fp_102_mol_0,salt_fp_103_mol_0,salt_fp_104_mol_0,salt_fp_105_mol_0,salt_fp_106_mol_0,salt_fp_107_mol_0,salt_fp_108_mol_0,salt_fp_109_mol_0,salt_fp_110_mol_0,salt_fp_111_mol_0,salt_fp_112_mol_0,salt_fp_113_mol_0,salt_fp_114_mol_0,salt_fp_115_mol_0,salt_fp_116_mol_0,salt_fp_117_mol_0,salt_fp_118_mol_0,salt_fp_119_mol_0,salt_fp_120_mol_0,salt_fp_121_mol_0,salt_fp_122_mol_0,salt_fp_123_mol_0,salt_fp_124_mol_0,salt_fp_125_mol_0,salt_fp_126_mol_0,salt_fp_127_mol_0,salt_fp_128_mol_0,salt_fp_129_mol_0,salt_fp_130_mol_0,salt_fp_131_mol_0,salt_fp_132_mol_0,salt_fp_133_mol_0,salt_fp_134_mol_0,salt_fp_135_mol_0,salt_fp_136_mol_0,salt_fp_137_mol_0,salt_fp_138_mol_0,salt_fp_139_mol_0,salt_fp_140_mol_0,salt_fp_141_mol_0,salt_fp_142_mol_0,salt_fp_143_mol_0,salt_fp_144_mol_0,salt_fp_145_mol_0,salt_fp_146_mol_0,salt_fp_147_mol_0,salt_fp_148_mol_0,salt_fp_149_mol_0,salt_fp_150_mol_0,salt_fp_151_mol_0,salt_fp_152_mol_0,salt_fp_153_mol_0,salt_fp_154_mol_0,salt_fp_155_mol_0,salt_fp_156_mol_0,salt_fp_157_mol_0,salt_fp_158_mol_0,salt_fp_159_mol_0,salt_fp_160_mol_0,salt_fp_161_mol_0,salt_fp_162_mol_0,salt_fp_163_mol_0,salt_fp_164_mol_0,salt_fp_165_mol_0,salt_fp_166_mol_0,salt_fp_167_mol_0,salt_fp_168_mol_0,salt_fp_169_mol_0,salt_fp_170_mol_0,salt_fp_171_mol_0,salt_fp_172_mol_0,salt_fp_173_mol_0,salt_fp_174_mol_0,salt_fp_175_mol_0,salt_fp_176_mol_0,salt_fp_177_mol_0,salt_fp_178_mol_0,salt_fp_179_mol_0,salt_fp_180_mol_0,salt_fp_181_mol_0,salt_fp_182_mol_0,salt_fp_183_mol_0,salt_fp_184_mol_0,salt_fp_185_mol_0,salt_fp_186_mol_0,salt_fp_187_mol_0,salt_fp_188_mol_0,salt_fp_189_mol_0,salt_fp_190_mol_0,salt_fp_191_mol_0,salt_fp_192_mol_0,salt_fp_193_mol_0,salt_fp_194_mol_0,salt_fp_195_mol_0,salt_fp_196_mol_0,salt_fp_197_mol_0,salt_fp_198_mol_0,salt_fp_199_mol_0,mw_solv_1,mw_solv_2,mw_solv_3,solv_ratio_1,solv_ratio_2,solv_ratio_3,mw_salt_1,mw_salt_2,salt_1_conc,salt_2_conc,mw_add,protocol,current_density,log(1-CE)
FC(F)(F)COCCOCCOCC(F)(F)F,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.1590378433465957,-0.0001511333830421,-0.0086737275123596,-0.0044112373143434,-0.0089571457356214,-0.0035318045411258,0.0151348328217864,0.0177352800965309,-0.0093333292752504,-0.0063012675382196,0.0230988096445798,-0.0080385878682136,-0.0049352850764989,-0.0037890882231295,-0.004046257585287,-0.0104780672118067,-0.0057869302108883,0.0078153721988201,0.0182430390268564,-0.0080404970794916,-0.0095227463170886,-0.0082300109788775,-0.0046096304431557,-0.0097719607874751,-0.0096160629764199,-0.0040414296090602,-0.0065886275842785,-0.0077584711834788,-0.0090166795998811,-0.0074826530180871,-0.009229427203536,0.0198329500854015,-0.0068385489284992,-0.0086675491183996,-0.0032538787927478,0.0892666429281234,-0.0058378893882036,-0.0077352691441774,-0.0102044772356748,-0.0038883334491401,0.0248376503586769,-0.0093984846025705,-0.0136476466432213,0.0116786733269691,-0.0066683287732303,-0.0061566391959786,-4.8744437663117424e-05,-0.0091396896168589,-0.0096738561987876,-0.0094275306910276,-0.0048590777441859,-0.0098304413259029,-0.0061932546086609,0.0330925472080707,-0.008136591874063,-0.0035907225683331,-0.0084944497793912,0.1237082481384277,-0.0068627414293587,-0.0098499218001961,-0.0110800899565219,0.0892324298620224,-0.0061910697259008,-0.0051181055605411,-0.0096887312829494,-0.0064192889258265,-0.0061975829303264,-0.0090057617053389,-0.0122774448245763,-0.0076877884566783,0.0048822076059877,-0.0093717481940984,-0.0085490886121988,-0.0077758701518177,-0.0077262450940907,-0.0084808086976408,-0.0049640662036836,-0.0062963403761386,-0.0044643147848546,-0.0081924460828304,-0.0098724775016307,0.003992183599621,-0.011407271027565,0.0376782119274139,-0.0073247221298515,-0.0067453193478286,-0.0042219902388751,0.0406553260982036,-0.0101623311638832,-0.0081012854352593,-0.0122495703399181,-0.0036648123059421,-0.0125509668141603,-0.0105999959632754,-0.0074654738418757,-0.0052417968399822,-0.0041710915975272,-0.0061908732168376,-0.005658630747348,-0.0067689842544496,-0.0048707253299653,-0.0132869686931371,-0.0079803122207522,-0.0072014769539237,-0.010113556869328,-0.0104017034173011,-0.0072725717909634,0.0516292005777359,-0.0041704066097736,-0.0124963885173201,-0.0065886243246495,-0.0066755199804902,-0.0097349174320697,-0.0121163325384259,-0.0084263365715742,-0.0110208038240671,-0.0066977329552173,-0.0072135985828936,-0.0051771090365946,-0.0120878331363201,0.0123751275241374,-0.0091944159939885,0.0238766092807054,-0.0082148006185889,-0.0063155470415949,-0.0043585053645074,-0.0053570568561553,-0.0086893448606133,-0.0041812085546553,0.0434326864778995,-0.0084470594301819,-0.0056539988145232,-0.0059429286047816,0.0782024338841438,-0.0119392229244112,-0.0099055338650941,-0.0133267417550086,-0.0066578863188624,-0.0070467139594256,0.2603829503059387,-0.0083622438833117,-0.0047862348146736,-0.009042571298778,-0.0066056591458618,-0.0135103715583682,0.0614339113235473,-0.0059922891668975,0.0691310763359069,-0.0087907453998923,-0.0086100315675139,-0.0063518099486827,0.1159921512007713,-0.00798652600497,-0.0081034898757934,-0.0052988519892096,-0.0045412983745336,-0.0052288705483078,-0.0127456057816743,0.0237072277814149,-0.008971182629466,-0.0097031183540821,0.0843679904937744,-0.0081735076382756,-0.0066916877403855,-0.0097923520952463,-0.0093535622581839,-0.0117119280621409,-0.0077159185893833,-0.0120300604030489,0.2199019938707351,-0.0062458477914333,-0.0141572728753089,-0.0037255256902426,-0.009939800016582,-0.0051309023983776,-0.0067185470834374,0.2031041085720062,-0.0104225315153598,-0.01005679089576,-0.0127147044986486,-0.0068198437802493,-0.0074197412468492,-0.0060297800227999,-0.0056130923330783,-0.0048800269141793,-0.0053906361572444,-0.0083288243040442,-0.0086802616715431,-0.0084296194836497,-0.0073186075314879,0.0331489890813827,-0.0121613023802638,-0.0071865762583911,-0.013353225775063,-0.0072022010572254,-0.0082440022379159,-0.0150468703359365,-0.0054011661559343,-0.0084982402622699,-0.0062345080077648,-0.0062039759941399,-0.0091478936374187,-0.0075399256311357,0.0061979279853403,0.0195895880460739,0.3277924060821533,-0.0059715206734836,0.0844166129827499,0.0055223307572305,-0.0097551997750997,0.2744385600090027,0.0053962939418852,-0.0079726707190275,-0.0161253046244382,-0.0129556953907012,-0.0150187714025378,0.1260248869657516,0.0020289688836783,-0.0141400126740336,0.0083815203979611,0.1428269892930984,0.0235892478376626,0.0503954105079174,-0.0100425025448203,-0.0031835404224693,-0.0061668963171541,-0.0192693211138248,0.0249931756407022,-0.0174031723290681,-0.0087933931499719,-0.0059904567897319,0.1117147952318191,-0.0138571858406066,-0.0211964976042509,0.4285756647586822,0.0160993672907352,0.3049645125865936,0.0364935435354709,-0.0059290034696459,-0.0077767791226506,0.083673670887947,0.0955240055918693,-0.0196245424449443,0.0138287991285324,-0.0121575165539979,0.0544177517294883,-0.0189798343926668,-0.0147343724966049,-0.0042156572453677,0.129671573638916,0.0809756591916084,0.0034381803125143,-0.0101994462311267,0.2955510020256042,-0.0104914596304297,0.0208404846489429,0.1592030823230743,0.0052135870791971,0.188551977276802,-0.0106467474251985,0.0271149277687072,0.0005748262046836,-0.0091705210506916,0.3730325102806091,-0.0119987074285745,0.1669730991125106,0.1730164736509323,-0.0180123560130596,0.0241796411573886,-0.011419148184359,-0.0123300263658165,0.0983897447586059,-0.0108893550932407,0.1923878937959671,0.1434838771820068,-0.0093914102762937,-0.0085195358842611,-0.012212692759931,0.1438129246234893,0.3556148111820221,0.0239949263632297,0.0039770109578967,-0.0219300277531147,-0.0010615655919536,-0.0100582903251051,0.1627208739519119,0.0161320976912975,-0.0189059898257255,0.0289266891777515,0.0385396257042884,-0.0189238525927066,-0.0039222459308803,-0.0138243837282061,-0.0078402487561106,0.0574624650180339,0.001335997483693,-0.0123334201052784,-0.0050734491087496,0.1566438972949981,-0.0077451220713555,0.1163738816976547,0.2822446227073669,-0.0135159958153963,0.2696646749973297,0.0116026271134614,0.1233368515968322,0.115016259253025,0.3627211451530456,0.1601552665233612,0.0035642690490931,0.0441038198769092,0.0201378781348466,-0.0093118231743574,-0.0079738786444067,0.0846429839730262,-0.0088795786723494,-0.0018597230082377,-0.0056064492091536,0.0113940881565213,-0.0034254509955644,0.1078773960471153,0.0410125739872455,0.2858662605285644,-0.0063220215961337,-0.0042329486459493,-0.0123068951070308,-0.0062391618266701,0.254023015499115,0.0336966700851917,-0.0142531245946884,0.00823918543756,0.1446828693151474,-0.0141781587153673,-0.0112602934241294,-0.0155799565836787,-0.0082079702988266,0.0385974049568176,-0.0105483401566743,-0.0130584957078099,0.0851465091109275,-0.0029701166786253,0.0651015266776084,-0.011171787045896,0.1848520934581756,-0.0095367180183529,-0.014325519092381,-0.006153529509902,0.0034709100145846,-0.0153187932446599,-0.0144981238991022,0.2673068940639496,0.0601066052913665,-0.0132257547229528,0.0791674703359603,-0.009904446080327,-0.0051459497772157,0.0053653800860047,-0.0186438281089067,-0.0115424459800124,-0.0075556910596787,-0.0056374412961304,0.3589729070663452,-0.0057051270268857,0.0829965025186538,-0.0157018788158893,-0.0095426458865404,-0.0014519833493977,-0.0140528930351138,-0.0153947146609425,0.383823812007904,-0.0064862323924899,0.1147786602377891,0.2128825932741165,-0.0095070879906415,-0.0161956399679183,-0.0135102570056915,0.2613697946071625,-0.0121753923594951,0.2534888386726379,0.1635473370552063,-0.007250209338963,0.0210071243345737,0.0486324504017829,-0.0079427594318985,0.1757560968399047,-0.0068455515429377,-0.0047079622745513,-0.0078600132837891,0.0886294543743133,0.0268429853022098,0.0565020851790905,0.0253381188958883,0.1722705215215683,0.1995943188667297,-0.0139045268297195,-0.0188360158354043,-0.0059114983305335,0.0310377776622772,-0.0118754412978887,-0.0079793352633714,270.0690636,0.0,0,1,0,0,186.9396855,0,1.0,0,0,2,0.5,-2.066079190938418
FCCOCCOCCOCCF,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.0629248321056366,0.0083167785778641,-0.0111064370721578,-0.0071928245015442,-0.0071582100354135,-0.0053623425774276,-0.0055627580732107,0.0098960790783166,-0.009725279174745,-0.0063596596010029,-0.0030788725707679,-0.010194506496191,-0.0050595710054039,-0.0014383229427039,-0.004831738770008,-0.0094637908041477,-0.0069359145127236,0.0027170223183929,-0.0071450746618211,-0.0098522175103425,-0.0111960619688034,-0.006956007797271,-0.0089116049930453,-0.0073645133525133,-0.0087714157998561,-0.0036831744946539,-0.0045270761474967,-0.0067359562963247,-0.0070999260060489,-0.0076784868724644,-0.0070856907404959,-0.0085774734616279,-0.0063723251223564,-0.0074760597199201,-0.0060563459992408,0.0421791635453701,-0.0078617697581648,-0.0104427393525838,-0.0140300001949071,-0.0043919431045651,0.037247996777296,-0.0130472620949149,-0.0127565311267972,-0.0049975737929344,-0.0050995592027902,-0.0077830231748521,-0.0064502232708036,-0.0097260754555463,-0.0094216726720333,-0.0102342795580625,0.0532911643385887,-0.0110974600538611,-0.0033077546395361,-0.0086847795173525,-0.0053955558687448,-0.0042209369130432,-0.0074383267201483,0.1025538817048072,-0.0058758552186191,-0.0124469483271241,-0.0152486711740493,0.0410596393048763,-0.0059392382390797,-0.0067435158416628,-0.0103862527757883,-0.0081385616213083,-0.0101624568924307,-0.0071729337796568,-0.0139963710680603,-0.0060818763449788,-0.0079984832555055,-0.0122004887089133,-0.006792661268264,-0.008231216110289,-0.0093400906771421,-0.0093003949150443,-0.0049148383550345,-0.0051346221007406,-0.0046077910810709,-0.0095383897423744,-0.0097536630928516,-0.0074268304742872,-0.0108153671026229,-0.0049457782879471,-0.0096645439043641,-0.007404516916722,-0.0033631594851613,0.1097400560975074,-0.0099847447127103,-0.0099650872871279,-0.0107746627181768,-0.0076613673008978,-0.0152033055201172,-0.0100856935605406,-0.0089479815214872,-0.0079274624586105,-0.0030484870076179,-0.0041652517393231,-0.0056141884997487,-0.0071647795848548,-0.0073614465072751,-0.0129905026406049,0.0050518536008894,-0.0072322194464504,-0.0074811526574194,-0.0142242051661014,-0.0096750510856509,0.0546718686819076,-0.0078155118972063,-0.0164245925843715,-0.0065699061378836,-0.0072759939357638,-0.0086506661027669,-0.0145696653053164,-0.0093954438343644,-0.0118151810020208,-0.0069958595559,-0.0103582125157117,-0.006174499168992,-0.0137016931548714,-0.0112533522769808,-0.0059649599716067,0.0052464734762907,-0.0110959699377417,-0.0060765007510781,0.0244079921394586,-0.0043509840033948,-0.0122587820515036,-0.0049287104047834,0.0381382890045642,-0.0083283735439181,-0.005865154787898,-0.0042636003345251,0.141599640250206,-0.0095503255724906,-0.0104441689327359,-0.0163630563765764,-0.0090854773297905,-0.0064495569095015,0.1245885789394378,-0.0064689489081501,-0.0061714691109955,-0.0098154991865158,-0.0088881459087133,-0.0158210657536983,-0.0032689024228602,-0.0069843609817326,0.0475101210176944,-0.0071679470129311,-0.0077120936475694,0.0001730486837914,0.2357808053493499,-0.0046673966571688,-0.0120510654523968,-0.0056329038925468,-0.005716978572309,-0.004644819535315,-0.0105989333242177,-0.0035521849058568,-0.0093503799289464,-0.0126728229224681,0.0596462488174438,-0.0085484348237514,-0.0095213633030653,-0.0059465477243065,-0.0094612287357449,-0.0143607296049594,-0.0048278379254043,-0.0103731267154216,0.0302580688148736,-0.0087806414812803,-0.0179890375584363,-0.0057777310721576,-0.0095009841024875,-0.0043459655717015,-0.0060462993569672,-0.0093681700527668,-0.009858202189207,-0.0124245341867208,-0.0143870953470468,-0.0083674732595682,-0.0094959484413266,-0.006635739468038,-0.0038046312984079,-0.0053495881147682,-0.0063509014435112,-0.0111940959468483,-0.0073378682136535,-0.0090897725895047,-0.0100819654762744,0.026003036648035,-0.0124983452260494,-0.0100521082058548,-0.0164751484990119,-0.0071191759780049,-0.0073702181689441,-0.0219130534678697,-0.0067441198043525,-0.0074260481633245,-0.0069567328318953,-0.0062039759941399,-0.0091478945687413,-0.0075399256311357,0.0061979279853403,0.0195895880460739,0.3277924060821533,-0.0059715206734836,0.0844166278839111,0.0055223247036337,-0.0097551997750997,0.2744385600090027,0.0053962930105626,-0.0079726707190275,-0.0161253027617931,-0.0129556953907012,-0.0150187732651829,0.1260248869657516,0.0020289688836783,-0.0141400126740336,0.0083815166726708,0.1428269743919372,0.0235892478376626,0.0503954105079174,-0.0100425025448203,-0.0031835404224693,-0.0061668953858315,-0.0192693248391151,0.0249931756407022,-0.017403170466423,-0.0087933931499719,-0.0059904563240706,0.1117147952318191,-0.0138571877032518,-0.0211964976042509,0.4285756945610046,0.0160993579775095,0.3049644827842712,0.0364935360848903,-0.0059290034696459,-0.0077767791226506,0.083673670887947,0.0955240055918693,-0.0196245424449443,0.0138287972658872,-0.0121575165539979,0.0544177517294883,-0.0189798306673765,-0.0147343724966049,-0.0042156572453677,0.1296715438365936,0.0809756591916084,0.003438179846853,-0.0101994471624493,0.2955510020256042,-0.0104914596304297,0.020840486511588,0.1592030823230743,0.0052135838195681,0.188551977276802,-0.0106467474251985,0.0271149277687072,0.0005748322000727,-0.0091705210506916,0.3730325102806091,-0.0119987083598971,0.1669730842113495,0.1730164736509323,-0.0180123560130596,0.0241796411573886,-0.0114191472530364,-0.0123300263658165,0.0983897447586059,-0.0108893541619181,0.1923878937959671,0.1434838622808456,-0.0093914102762937,-0.0085195358842611,-0.012212692759931,0.1438129246234893,0.3556148111820221,0.0239949263632297,0.0039770109578967,-0.0219300277531147,-0.0010615655919536,-0.0100582903251051,0.1627208590507507,0.0161320976912975,-0.0189059898257255,0.0289266947656869,0.0385396257042884,-0.0189238525927066,-0.0039222459308803,-0.0138243837282061,-0.0078402487561106,0.0574624650180339,0.0013359996955841,-0.0123334201052784,-0.0050734477117657,0.1566439121961593,-0.0077451220713555,0.1163738816976547,0.2822446227073669,-0.0135159967467188,0.2696646749973297,0.0116026271134614,0.1233368515968322,0.115016259253025,0.3627211451530456,0.1601552516222,0.003564269747585,0.0441038198769092,0.0201378799974918,-0.0093118222430348,-0.0079738786444067,0.0846429839730262,-0.0088795786723494,-0.0018597230082377,-0.0056064492091536,0.0113940890878438,-0.0034254509955644,0.1078773960471153,0.0410125739872455,0.2858662903308868,-0.0063220215961337,-0.0042329486459493,-0.0123068960383534,-0.0062391618266701,0.254023015499115,0.033696673810482,-0.0142531245946884,0.00823918543756,0.1446828842163086,-0.0141781587153673,-0.0112602924928069,-0.0155799565836787,-0.0082079702988266,0.0385974049568176,-0.0105483373627066,-0.0130584957078099,0.0851465091109275,-0.0029701166786253,0.0651015266776084,-0.011171787045896,0.1848520934581756,-0.0095367180183529,-0.014325519092381,-0.006153529509902,0.0034709100145846,-0.0153187913820147,-0.0144981238991022,0.2673068940639496,0.0601066127419471,-0.0132257547229528,0.0791674703359603,-0.009904446080327,-0.0051459497772157,0.0053653800860047,-0.0186438262462615,-0.0115424450486898,-0.0075556910596787,-0.0056374412961304,0.3589729070663452,-0.0057051265612244,0.0829964876174926,-0.0157018788158893,-0.0095426458865404,-0.0014519840478897,-0.0140528930351138,-0.0153947146609425,0.3838237822055816,-0.0064862323924899,0.1147786602377891,0.2128825932741165,-0.0095070879906415,-0.0161956399679183,-0.0135102570056915,0.2613697946071625,-0.0121753923594951,0.2534888386726379,0.1635473370552063,-0.0072502098046243,0.0210071243345737,0.0486324466764926,-0.0079427594318985,0.1757560968399047,-0.0068455515429377,-0.0047079627402126,-0.0078600132837891,0.0886294543743133,0.0268429853022098,0.0565020851790905,0.0253381188958883,0.1722705215215683,0.1995943039655685,-0.0139045268297195,-0.0188360158354043,-0.0059114983305335,0.0310377776622772,-0.0118754403665661,-0.0079793352633714,198.1067508,0.0,0,1,0,0,186.9396855,0,1.0,0,0,2,0.5,-0.9022138188598844
