smiles,IE
[C@@H]12c3c([C@@H](c4c1cccc4)c1c2cccc1)cccc3,4.610988186
c12c3c4c5c6c1c1ccc6ccc5ccc4ccc3ccc2cc1,4.218937125
C1(CC1)c1ccccc1,4.652924466
Cc1c2c3c4c(cc(cc4CC2)C(C)(C)C)CCc3c(c1)C,4.104018795
S(SS)S,5.15464961
C(CC#C)CC,6.145249062
C[C]1[C]2[CH][C]([C]([C]1C)C)CCc1cc(CC2)c(C)cc1C,0.405058999
C1(=C2C(=C[CH]C=C2)C2=C[CH]C=C[C]12)C1=C2C(=C[CH]C=C2)C2=C[CH]C=C[C]12,4.034337018
[C@H]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,5.686947882
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,7.25061098
C(C(F)(F)F)(F)(F)F,8.696365791
Cc1c2c3c4c(cc(cc4CC2)C)CCc3c(c1C)C,3.959184553
C1(C(=C(C(C(=C1F)F)(F)F)F)F)(F)F,6.738313971
[C@@]12(C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@@H]1[C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3,5.18147672
c1(c2c(cc3c1cccc3)cccc2)c1ccccc1,3.936216583
[C@@]12(C[C@@H]3C[C@H](C1)C[C@H](C2)C3)CC,5.579299403
[C@H]1([C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3)[C@@H]1[C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3,5.30835948
c12[C]3c4c5c(c1cccc2[CH][CH][CH]3)cccc5ccc4,3.715425697
[C@H]12[C@H]3[C@H](CC[C@@H]1CCCC2)CCCC3,5.474687923
c12c3c4c5c(c1cccc2ccc3ccc4)cc1c(c5)cccc1,4.208961693
C[C]1[C]2[CH][C]([C]([C]1C)C)CCc1cc(CC2)ccc1,0.415572326
c12c3c4ccc1c(C(C)(C)C)ccc2ccc3ccc4,3.983162016
C12(c3c(c4c1cccc4)cccc3)c1c(c3c2cccc3)cccc1,4.441080131
[C@@]12(C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,5.01381586
c1(c2c(cc3c1cccc3)cccc2)Cc1ccccc1,3.942938766
c12c(cc(c(c1)C)CCc1cc(c(CC2)cc1C)C)C,4.179137518
C(#N)C#N,8.88661718
c12c(c3c4c5c1cccc5ccc4ccc3)c1c3c4c2cccc4[CH][CH]c3ccc1,3.95662794
c1(c(c2ccccc2)cccc1)c1ccccc1,4.574327564
Cc1c(c2c(cc1)cccc2)c1c2c(ccc1C)cccc2,4.32310593
c12c(c3c(c4c1cccc4)cccc3)cc1c(c2)cc2c(c1)cc1c(c2)cccc1,3.481383804
C12(C3(C(=C4C5(C6(C74CC7)CC6)CC5)C41CC4)CC3)CC2,3.819886706
[C@H](CCCC[C@@H](CCCC)C)(CCCC)C,5.977088735
C(=C(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,3.981410983
C(c1c(C(F)(F)F)c(C(F)(F)F)c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)(F)(F)F,7.500078055
[C@@H]12[C@H]3[C@H]4[C@@H]1[C@@H]2C[C@@H]34,3.925276197
c1(C(C)C)ccc(cc1)C(C)C,4.877847887
[NH][NH],5.372205715
c12c(c(c3c(c1CC)cccc3)CC)cccc2,3.784086081
C(C)(C)C1=CC=C(CC1)C,3.880532415
c12[c]c(ccc2ccc2c1c1c(cc2)cccc1)/C=C/c1[c]cccc1,2.380337016
C(#C)C#C,6.076854713
C1(CC1)C=C,4.81915045
C(=C)C#C,5.471869431
S(SCl)Cl,5.892226717
c12c3c4c(ccc3ccc1c(ccc2cc4)C(C)C)C(C)C,3.868588046
c12c(c(c3c(c1F)c(c1c(c3F)c(c(c(c1F)F)F)F)F)F)[C@]1([C]([C]2F)[C]([C]([C](C(=[C]1)F)F)F)F)F,2.13117971
C1(C=C/C(=C/2\C=CC(C=C2)(C)C)/C=C1)(C)C,3.546449904
C1(=C(c2ccccc2)c2ccccc2)c2c1cc1c(c2)cccc1,3.874295076
c12c3c(c4c(c1cccc2)cccc4)cccc3,4.621149316
c12c3c4c5c6c1c1c7cc(cc1c1c2c(c2c3c(c3c4c(cc(c3)C)c3c5c(c4c6c7cc(c4)C)cc(c3)C)cc(c2)C)cc(c1)C)C,4.024309019
C[C]1[CH][C]2[CH][C]([CH]1)CCc1cc(CC2)c(C)cc1C,0.46495363
CC1=CC=C2[CH][C]1CCc1cc(CC2)ccc1C,0.531277909
C(#CC=C)C=C,4.778057427
C(c1cc(C(C)(C)C)ccc1)(C)(C)C,4.98329613
[C@]12(C(C)(C)C)C[C@@]3(C[C@](C1)(C[C@](C2)(C3)C)C)C,5.164863999
c12c(c(c3c(c2C)cccc3)C)ccc2c1cccc2,3.867575851
c12c3c(Cc1cc(cc2)C(C)(C)C)cc(cc3)C(C)(C)C,4.198588493
C(C#C)C,6.149733697
c12c3c4c(c1cc1c(c2cc2c3cccc2)cccc1)cccc4,4.08574582
C1(=C(C)C)C=CC=C1,4.239956243
C1C[CH][CH]CC[CH][CH]1,4.325191797
C(C)(C)C1=CCC(=CC1)C,4.601815141
c12CCc3ccc(cc3)CCc(cc1)cc2,4.421889403
C(C)(C)[C@@H]1CC=C(C=C1)C,4.098587457
C12=CC=CC1=C([CH][CH]C=C2C)C,3.7262972
c1c(cccc1C)C,4.954941871
c1cc2c3c4c1c1ccc5c6cccc7c6c(ccc7)c6ccc(c4ccc3c3c4c2cccc4ccc3)c1c56,3.144900852
c1c2c(ccc1)cccc2,4.566719047
c1c2c(cc3c1cc1c(c3)cccc1)cc1c(c2)cccc1,3.34863873
c1cc2c3c4c1c1cccc5cccc(c4ccc3c3c4c2cccc4ccc3)c15,3.352424267
c12c3c4c5c1c1ccc5ccc4ccc3ccc2cc1,4.703300697
c12c3c4c5c6c1c1ccc6Cc5ccc4Cc3ccc2C1,4.230942401
c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cc2)cccc1,4.23897334
c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cc2)ccc2c1cccc2,4.21079282
C#C[C@@H]1CCC[C@@H]1CC,5.92717889
C#C[C@H]1CCCC[C@H]1CC,5.702403774
C=CC1(C=C)CCCC1,5.232444578
C=CC1(CC)CCCC1,5.374249704
C=C[C@@H]1CC[C@@H](C)C1,5.496467164
C#C[C@@H]1CCC[C@@H]1C=C,5.639419255
C#CC1(C=C)CCCC1,5.699757288
C#CC1(CC)CCCC1,5.91982488
C#C[C@@H]1CCC[C@@H]1C#C,5.761432553
C#CC1(C)CCCC1,5.773624426
CC[C@@H]1CC[C@@H](C)C1,6.009306885
C#C[C@@H]1CC[C@@H](CC)C1,6.111211751
C#C[C@@H]1CC[C@@H](C#C)C1,5.744126624
C=C[C@H]1CCC[C@H]1C,5.351243186
C=C[C@@H]1CCC[C@@H]1CC,5.464288724
C#CC1(C#C)CCCC1,5.999806648
C#C[C@H]1CCC[C@H]1C,5.738324722
C=C[C@@H]1CCC[C@@H]1C=C,5.346456479
c1ccc(cc1)C1CCCC1,5.267367988
C=CC1(C)CCCC1,5.578051647
C=C[C@@H]1CC[C@@H](CC)C1,5.671159129
CCC1CCCC1,6.32327349
C#C[C@@H]1CC[C@@H](C=C)C1,5.403090508
C#C[C@H]1CCCC[C@H]1C=C,5.339435549
C=C[C@H]1CCCC[C@H]1C=C,5.168027799
CC1(C)CCCC1,5.776577266
C=CC1CCCC1,5.454841908
CC[C@@H]1CC[C@H](C1)c1ccccc1,5.242938096
C=CC1CCCCC1,5.403438806
C=C[C@@H]1CC[C@@H](C=C)C1,5.183841727
CCC1(C)CCCC1,6.051429897
CC[C@@H]1CCCC[C@@H]1C,5.616689354
C[C@@H]1CCC[C@@H]1C,5.73188563
C#CC1CCCC1,6.026799371
C#C[C@@H]1CC[C@@H](C=C)CC1,5.562900996
C#CC1(CC)CCCCC1,5.725167903
C#C[C@H]1CCC[C@@H](C)C1,5.811319297
C[C@H]1C=CC=C1C,4.209401557
C#CC1(C=C)CCCCC1,5.480274641
C#C[C@@H]1CC[C@@H](CC)CC1,5.827618277
CC1=CC=C[C@@H]1c1ccccc1,4.262712794
CCC1=CC=C[C@@H]1C,4.218278667
C=CC1=CC=C[C@@H]1C,4.083195303
C#CC1=CC=C[C@H]1C,4.391962062
C#CC1=CC=C[C@@H]1CC,4.389013529
C#CC1=CC=C[C@@H]1C=C,4.461962914
C=CC1=CC=C[C@H]1CC,4.081288291
C=C[C@@H]1C=CC=C1C=C,4.13975042
CC[C@H]1C=CC=C1CC,4.176656161
C#C[C@H]1C=CC=C1C#C,4.616126174
C=C[C@H]1C=CC=C1CC,4.303807162
C#C[C@@H]1C=CC=C1c1ccccc1,4.199826276
C=C[C@H]1C=CC=C1c1ccccc1,4.074017319
C=CC1=CC=C[C@@H]1c1ccccc1,4.13147725
CC[C@@H]1C=CC=C1c1ccccc1,4.019767532
CCC1=CC=C[C@@H]1c1ccccc1,4.259420671
CC[C@@H]1CCC[C@H](CC)C1,5.83885297
C=CC1(CC)CCCCC1,5.340546163
CCC1(CC)CCCCC1,5.706103967
C=C[C@@H]1CC[C@H](CC1)c1ccccc1,5.143782507
