smiles,fr_func_grp_1_solv,fr_func_grp_2_solv,fr_func_grp_3_solv,fr_func_grp_4_solv,fr_func_grp_5_solv,fr_func_grp_6_solv,fr_func_grp_7_solv,fr_func_grp_8_solv,fr_func_grp_9_solv,fr_func_grp_10_solv,fr_func_grp_11_solv,fr_func_grp_12_solv,fr_func_grp_13_solv,fr_func_grp_14_solv,fr_func_grp_15_solv,fr_func_grp_16_solv,fr_func_grp_17_solv,fr_func_grp_18_solv,fr_func_grp_19_solv,fr_func_grp_20_solv,fr_func_grp_21_solv,fr_func_grp_22_solv,fr_func_grp_23_solv,fr_func_grp_24_solv,fr_func_grp_25_solv,fr_func_grp_26_solv,fr_func_grp_27_solv,fr_func_grp_28_solv,fr_func_grp_29_solv,fr_func_grp_30_solv,fr_func_grp_31_solv,fr_func_grp_32_solv,fr_func_grp_33_solv,fr_func_grp_34_solv,fr_func_grp_35_solv,fr_func_grp_36_solv,fr_func_grp_37_solv,fr_func_grp_38_solv,fr_func_grp_39_solv,fr_func_grp_40_solv,fr_func_grp_41_solv,fr_func_grp_42_solv,mol_wt,num_heavy_atom,num_HBA,num_rings,mol_sssr,clogp,molar_refractivity,tpsa,frac_sp3,hall_kier_alpha,labute_ASA,num_valence_electron,max_partial_charge,min_partial_charge,IE
[C@@H]1(CCCSC1)N(=O)=O,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.035399528,9,3,1,1,1.1587,37.34140000000001,43.14,1.0,-0.25000000000000006,57.96927407975179,52,0.2216115423819227,-0.2642261979492062,5.01474751
COCCOCCOCCOc1c(ccc2c1ONO2)C(F)(F)F,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,353.108621956,24,7,2,2,1.9545999999999997,74.84470000000003,67.41000000000001,0.5714285714285714,-1.7500000000000002,135.98092564952458,136,0.41961381183158697,-0.48639624983321084,4.683895943
CCc1cc(cc2c1ONO2)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,169.053906716,12,3,2,2,1.5789,40.16970000000001,30.49,0.25,-1.29,69.00602123926494,64,0.19881512501699727,-0.3694886190832037,4.433109285
CNc1ccn(C)c1c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186.115698448,14,2,2,2,2.7338000000000013,60.39570000000003,16.96,0.16666666666666666,-1.6999999999999997,84.18737564557189,72,0.07127442007388003,-0.3863746227215109,3.086481907
COCCOc1cc(N(=O)=O)sc1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.025228768,13,5,1,1,1.6815,48.34440000000003,61.6,0.42857142857142855,-1.1400000000000001,79.04665891461184,72,0.32739284706318644,-0.49004371805492497,4.955727023
CC(C)(C)c1c(ccc2c1ONO2)N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.105527688,14,4,2,2,1.7570999999999994,53.94610000000003,56.51,0.4,-1.42,82.91026076214466,76,0.20120420603140585,-0.3983728112538383,3.696960039
C#C[C]1CC=CS[C]1N(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.061220352,11,2,1,1,1.89578,50.35400000000003,3.24,0.3333333333333333,-0.39000000000000007,72.8455228447168,58,0.11905305061038063,-0.2911921871521867,3.57800127
CC[C@]1(CSCCS1)c1ccccc1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.069342512,14,2,2,2,3.7719000000000023,68.19400000000005,0.0,0.5,-0.08000000000000007,94.8614447030779,76,0.04956409331290155,-0.1593410154020621,4.929802459
C/N=C/Nc1nonc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.05416081199999,9,4,1,1,0.1395999999999999,32.33669999999999,63.31,0.25,-1.3900000000000001,51.742809855266856,48,0.1954002568308479,-0.327222339582845,6.587279424
CC(C)(C)c1cc(C#N)sc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165.061220352,11,2,1,1,2.9172800000000016,47.73400000000003,23.79,0.4444444444444444,-0.8099999999999999,71.2890566433602,58,0.11008398334157819,-0.19154025247709894,5.258406035
COCCOCCOCCOc1ccc2c(c1)[nH]sn2OCCOC,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.151157552,25,9,2,2,2.1180999999999996,96.97170000000006,70.65,0.625,-1.2300000000000002,152.41386388688676,142,0.1211715867955624,-0.4911122487892618,3.696963579
P(SCC)(SCC)SCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.00735011,10,3,0,0,4.472600000000003,61.31600000000004,0.0,1.0,1.48,77.67873092613709,62,0.07283956510235266,-0.11260958188072445,4.472005226
CN(C)C1=CSC=C(OC)S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.028205972,11,4,1,1,2.2722000000000007,52.044000000000025,12.47,0.42857142857142855,-0.22000000000000008,75.6634654467522,62,0.16507677658821868,-0.4895658295071273,3.524945856
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C=C)C,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.083729624,19,2,3,3,3.413420000000002,74.57700000000003,34.14,0.058823529411764705,-2.4799999999999995,110.94081791191809,92,0.1946181118259123,-0.2885622025950042,5.077913954
S(=O)(=O)(C(C)(C)C)c1ccccn1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,199.066699656,13,3,1,1,1.6538,51.17580000000003,47.03,0.4444444444444444,-0.9000000000000001,78.73621793981648,72,0.1999634180219495,-0.24470532647440663,5.595979116
C=C[C@@H]1C=COC(=C1)CC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.088815004,10,1,1,1,2.626400000000001,42.286000000000016,9.23,0.3333333333333333,-0.98,61.697692922427294,54,0.0997874843739859,-0.46998245571221353,4.412698478
C=Cc1ccc2c(c1)ON(C(F)(F)F)O2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,217.035063092,15,3,2,2,2.752600000000001,45.683000000000014,21.700000000000003,0.1111111111111111,-1.6900000000000002,83.2224026139251,80,0.5268178351771404,-0.3597774864782474,4.558964689
N(=O)c1c(C)c(C)c(c(c1C)C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.1153641,13,2,1,1,3.6266000000000025,55.58200000000003,29.43,0.45454545454545453,-1.1800000000000002,78.95084567571047,70,0.11386085462367099,-0.14477901784601988,4.043619319
C1CC[C@H](S[C@H]1C)NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.09252048,9,2,1,1,1.8374999999999997,43.751700000000014,12.03,1.0,0.31,61.59604476965325,54,0.05319042263289571,-0.3084109877901546,4.177186454
C1=COC(=C(C1)F)C(Cl)(Cl)Cl,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.931176008,11,1,1,1,3.4717000000000002,43.26600000000001,9.23,0.3333333333333333,0.07999999999999996,78.36780369499297,62,0.2503218943718364,-0.46235155245933746,4.812527542
CN(C)[C@]1(CN(C)CCN1C)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.147726848,14,4,1,1,-0.793899999999998,54.18080000000003,47.019999999999996,0.8888888888888888,-0.65,84.88821365232307,82,0.3402576557027955,-0.47882130010450813,4.162179918
c1ccc2c(c1)n(C(=O)O)sn2N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.025897464,13,4,2,2,1.4279000000000002,51.2032,69.80000000000001,0.0,-1.3999999999999997,78.96982903688078,68,0.4231675117712529,-0.4639904028868813,3.742101509
C/C(=N/c1ccc(C#N)s1)/O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166.020083812,11,3,1,1,2.22768,44.43180000000002,56.379999999999995,0.14285714285714285,-1.34,68.24872865262313,56,0.18295994889994782,-0.49651927143314334,4.644713042
CCc1cc2c(cc1O)ONO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.058243148,12,4,2,2,1.1453999999999998,41.87650000000002,50.72,0.25,-1.42,69.63471958853472,64,0.1991411366459478,-0.5075256042864235,4.051906034
C=Cc1ccc2c(c1)ON(C(Br)(Br)Br)O2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.79486473199995,15,3,2,2,4.028800000000001,69.14000000000001,21.700000000000003,0.1111111111111111,-0.04000000000000009,112.32843922207046,80,0.25784652467400815,-0.36431006869002114,4.469239407
Nc1c(N)nc([nH]1)C=O,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126.05416081199999,9,4,1,1,-0.6134000000000002,32.800000000000004,97.78999999999999,0.0,-1.5200000000000002,51.06645712992358,48,0.18500524647959612,-0.3821507187051854,4.866942397
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)C(Cl)(Cl)Cl,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.966812568,21,2,3,3,4.597120000000001,83.72300000000001,34.14,0.125,-1.3499999999999996,136.17527751035075,106,0.21555546643532078,-0.28856277947154685,5.7375444
CC1=C(NC)S/C(=C/2\SC=CS2)/S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.961783288,13,5,2,2,3.952600000000002,68.28970000000001,12.03,0.25,0.4199999999999999,95.25567671006358,70,0.08302217709347877,-0.3820002507409149,2.977994585
c1c(c2c(cc1)nccn2)NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,159.079647288,12,3,2,2,1.6714999999999993,49.08470000000002,37.81,0.1111111111111111,-1.6399999999999997,70.46716791112985,60,0.11171382362275635,-0.3863113454704784,3.928827117
CC(C)(C)C1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.163376912,21,4,2,2,3.1016800000000018,82.90740000000002,49.62,0.375,-2.04,125.6159513708897,112,0.31909782139078197,-0.35791752264960736,2.208962379
CNc1c[nH]cc1[C]([NH])O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.074561908,10,2,1,1,0.5493899999999998,37.716899999999995,71.85000000000001,0.16666666666666666,-1.0,59.05443440212125,54,0.2070648423798448,-0.38654287489813677,3.652511454
C1=COC=C(C#N)[C@@H]1C#N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132.032362748,10,3,1,1,1.07756,33.023999999999994,56.809999999999995,0.14285714285714285,-1.74,58.44257108875576,48,0.10557999736584801,-0.4718122190586877,5.554770514
CNc1cc(N(=O)=O)sc1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.014998432,10,4,1,1,1.6979999999999997,40.52010000000001,55.169999999999995,0.2,-1.1,61.639546410412905,54,0.3256886854576664,-0.3872381075094182,4.203867284
CC(=O)c1cccc2c1n(C(C)(C)C)s[nH]2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.098334132,16,4,2,2,3.482800000000002,69.89220000000003,32.34,0.4166666666666667,-1.1600000000000001,100.48030765282478,86,0.16149608569310814,-0.30992030034329543,3.520945091
CNc1cn(C)cc/c/1=c\1/ccn(C)cc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.152812228,18,4,2,2,1.7498,73.06670000000003,27.74,0.2857142857142857,-2.1,108.20689580052736,96,0.14245382545189966,-0.49456993786246006,1.502648153
C=Cc1c/c(=c\2/ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.03008152000007,20,2,2,2,4.525200000000003,87.48500000000003,6.48,0.2,-1.0899999999999999,134.1286261502698,106,0.230144666600212,-0.3510355229407551,2.178831842
c1(SSc2ncccc2)ncccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,220.012890256,14,4,2,2,3.2760000000000007,60.188000000000024,25.78,0.0,-1.0,90.57397542453417,70,0.10685455950715374,-0.24908115168118347,4.783699141
N=CN1CC(=O)NC1=N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.05416081199999,9,3,1,1,-1.03996,31.3591,80.04,0.25,-1.39,51.67016616987491,48,0.24627378130159366,-0.2948410621325782,6.827931177
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.132076784,23,4,3,3,3.360400000000002,90.3284,49.62,0.1111111111111111,-3.079999999999999,134.52367408718305,116,0.32277558385106114,-0.35790765188119855,2.423855912
C#Cc1cc2c(cc1NC)ONO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.058577496,13,4,2,2,0.9003999999999999,48.31540000000002,42.519999999999996,0.1111111111111111,-1.86,75.75451552620262,66,0.19758816873681823,-0.3869970143616069,3.729494124
CC(C)(C)c1cc(cc(c1C(C)(C)C)OCCOC)OCCOCCCOC,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.2875743799999,28,5,1,1,4.738700000000005,114.0200000000001,46.150000000000006,0.7391304347826086,-1.3,171.20314521177372,162,0.12663468943709522,-0.4910410808464749,3.770846121
COC1=CCC(=CO1)N(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.037507704,11,4,1,1,1.0126,35.87140000000001,61.6,0.3333333333333333,-1.52,63.0589905634284,60,0.2845307942981749,-0.4687029805195011,4.582298816
CNc1c2CCCCc2c(c(c1O)O)N(C)C,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.15247788,17,4,2,2,2.0843,70.28730000000004,55.73,0.5384615384615384,-1.58,101.87833012494742,94,0.18341023721480904,-0.5027714005713833,3.34750868
CN(C)c1ccn(C)c1[C]([NH])O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,167.105862036,12,3,1,1,0.5840899999999998,47.117500000000014,52.2,0.375,-1.0,72.20426160410511,66,0.22245490190503733,-0.376068353816567,3.472622624
S(c1cc2c(cc1)cccc2)c1ccc(cc1)N(=O)=O,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.051049592,20,3,3,3,4.899200000000003,81.16740000000004,43.14,0.0,-2.3299999999999996,119.94624760516125,98,0.26900264671369506,-0.2583096295924413,4.475405237
N1([N][N]N2CCCCC2)CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.16879663999998,14,2,2,2,0.9119999999999995,55.11600000000004,34.68000000000001,1.0,-0.16,86.54186751866831,80,0.01622724897755237,-0.20845374688262314,3.32283371
c1ccc(cc1)c1cc2c(cc1C(=O)O)ONO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,243.053157768,18,4,3,3,2.2426,63.22900000000002,67.79,0.0,-2.53,102.48839378024591,90,0.3359623059050909,-0.47762159490767847,4.573222935
C1=CSC(=C(C(=O)O)S1)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.960185988,10,4,1,1,1.7493,41.6126,57.53,0.0,-0.55,65.81019192268451,54,0.34644389588941893,-0.50090352738225,4.150220936
C#CC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.076726096,17,2,2,2,2.650880000000001,71.144,6.48,0.14285714285714285,-1.5899999999999999,107.53558303833765,86,0.05763140640336635,-0.3565977898896051,2.057134315
CN1[CH]N=C(NC=O)[N]1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.05416081199999,9,3,1,1,-1.3275100000000002,30.831699999999998,58.800000000000004,0.25,-1.1,52.714784861048464,48,0.23824252298771864,-0.2965175908688813,6.543768182
CNc1cc[nH]c1c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.100048384,13,1,2,2,2.7234000000000007,55.775400000000026,27.82,0.09090909090909091,-1.6999999999999997,77.61246204457994,66,0.06890340496837197,-0.3863804823919507,3.197363894
CCn1ccc(=c2ccn(C)cc2)c(c1)C(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.193948768,19,2,2,2,4.035000000000004,82.12700000000004,6.48,0.4117647058823529,-1.6999999999999997,116.63831473060227,102,0.01908411956642266,-0.35722329406395836,1.796733331
c1c(C(Br)(Br)Br)ncc(C(Cl)(Cl)Cl)n1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,443.683367404,14,2,1,1,4.598300000000001,69.72800000000001,25.78,0.3333333333333333,1.3900000000000001,121.11302480775228,78,0.23357683792837744,-0.25425735937910127,6.04727365
C(SC=C(Cl)Cl)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.972376616,12,1,1,1,4.196300000000003,57.526000000000025,0.0,0.1111111111111111,-0.1100000000000001,86.56626890963113,64,0.11262594454214106,-0.12684123895525926,4.595863206
c1ccc(cc1)c1c(ccs1)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,228.022055884,15,1,2,2,4.433900000000001,54.75700000000001,0.0,0.09090909090909091,-1.29,88.9904089191478,78,0.4173177558915064,-0.16607447282338034,4.804888757
CC1(CCCCC1)C(=N)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1153641,10,1,1,1,2.49207,41.5475,44.08,0.875,-0.53,61.76759942653738,58,0.1834643803809176,-0.4963522815214223,5.627982122
c1c[nH]c(c1C(=O)O)O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,127.02694302,9,2,1,1,0.4184999999999999,29.416799999999995,73.32000000000001,0.0,-1.45,50.75549525934366,48,0.34069104267077266,-0.49397260719457675,4.411090282
C#CC1=CCC=C(O)O1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.036779432,9,2,1,1,1.3232,33.32979999999999,29.46,0.14285714285714285,-1.36,53.45087086987362,46,0.2783980120965008,-0.480907715201439,4.328498943
CC(C)(C)c1ccc2c(c1)[nH]sn2N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.09866848,14,4,2,2,2.6529,63.02210000000003,41.29,0.4,-0.8700000000000001,88.8989280412355,76,0.09029736417503542,-0.30882051966828716,3.45518024
c1(c(cc(c(c1)C#N)C#N)C#N)C#N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,178.027946064,14,4,1,1,1.1733200000000001,45.30200000000001,95.16,0.0,-2.8200000000000003,80.46149030295825,62,0.10055789288303758,-0.19238803438391733,6.83228347
C[C@@H]1[C@H](N(C)C)OCCO1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.11027872,10,3,1,1,0.3093999999999999,38.841,21.700000000000003,1.0,-0.12,61.909996689897085,60,0.13591082565717597,-0.37197658332759836,4.213731444
Cc1cc(cc2c1ONO2)N(=O)=O,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.032756672,13,5,2,2,1.09402,42.225100000000005,73.63,0.14285714285714285,-1.8199999999999998,73.1285194444419,68,0.2732878292928339,-0.36932826880347397,4.83974876
CCC1(CCCC1)OC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.120115132,9,1,1,1,2.355600000000001,38.499,9.23,1.0,-0.04,57.401559904583465,54,0.0675764011392678,-0.3782508174475257,5.516679854
C/C(=N/c1cnc(cn1)Cl)/O,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,171.019939492,11,3,1,1,1.7379,42.43980000000001,58.370000000000005,0.16666666666666666,-1.16,68.59340577512103,58,0.18376724213274834,-0.4965015743594704,4.986812358
C1=C(C(=N)O)SC=C(C(Cl)(Cl)Cl)S1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.879988788,13,3,1,1,4.054670000000001,61.993500000000004,44.08,0.16666666666666666,0.5199999999999998,98.81452786475116,72,0.22207011409349872,-0.4928474269321799,4.544791179
Cn1c(ccc1F)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,117.0390056,8,1,1,1,1.3033000000000001,25.328999999999994,4.93,0.2,-0.8600000000000001,45.54654794735567,44,0.19517889767824742,-0.2976949956604451,4.294105886
CC(C)(C)[C]1[CH]N(C)C=C(C1=c1ccn(C)cc1)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.173213324,19,3,2,2,3.3829800000000017,78.54180000000004,26.71,0.375,-1.64,115.75720940058594,102,0.13539644827914374,-0.5060973966828413,1.820988206
c1c(cc2c(c1N(=O)=O)ONO2)N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.02800564,13,6,2,2,0.3678000000000003,41.9005,99.65,0.0,-2.02,72.10346802705803,68,0.3193020306804563,-0.3984091901066339,4.183273094
